os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , , 
70.7614,14132,5.63035,99,60,61,2464,1000,2.96962,154,4.99048,3629890002
67.0646,14911,5.52147,99,59,61,2459,1000,2.97331,153,4.99381,3729946978
69.6233,14363,5.52147,99,59,61,2459,1000,2.97331,153,4.99381,3830003224
71.9942,13890,5.52147,99,59,61,2459,1000,2.97331,153,4.99381,3930073520
62.7549,15935,5.52147,99,59,61,2459,1000,2.97331,153,4.99381,4030132416
64.0779,15606,5.52147,99,59,61,2459,1000,2.97331,153,4.99381,4130188493
70.7664,14131,4.74407,99,58,61,2455,1000,3.03532,152,4.99475,4230244569
75.1258,13311,4.74407,99,58,61,2455,1000,3.03532,152,4.99475,4330301495
67.8794,14732,4.74407,99,58,61,2455,1000,3.03532,152,4.99475,4430358621
71.0227,14080,4.74407,99,58,61,2455,1000,3.03532,152,4.99475,4530416218
35.4409,28216,4.74407,99,58,61,2455,1000,3.03532,152,4.99475,4630473594
73.4646,13612,24.3542,99,60,61,2454,1000,3.05987,152,4.99834,4730531300
72.3275,13826,24.3542,99,60,61,2454,1000,3.05987,152,4.99834,4830587116
73.3945,13625,24.3542,99,60,61,2454,1000,3.05987,152,4.99834,4930643063
71.3216,14021,24.3542,99,60,61,2454,1000,3.05987,152,4.99834,5030701209
71.1339,14058,24.3542,99,60,61,2454,1000,3.05987,152,4.99834,5130757045
74.4713,13428,30.517,97,63,61,2413,1000,3.06889,150,4.99927,5230814141
65.5523,15255,30.517,97,63,61,2413,1000,3.06889,150,4.99927,5330874098
75.1541,13306,30.517,97,63,61,2413,1000,3.06889,150,4.99927,5430930464
55.0146,18177,30.517,97,63,61,2413,1000,3.06889,150,4.99927,5530990960
68.0967,14685,30.517,97,63,61,2413,1000,3.06889,150,4.99927,5631047406
66.5646,15023,38.8265,99,65,61,2452,1000,3.09153,153,4.99874,5731106643
65.9283,15168,38.8265,99,65,61,2452,1000,3.09153,153,4.99874,5831164539
73.1743,13666,38.8265,99,65,61,2452,1000,3.09153,153,4.99874,5931220855
72.8597,13725,38.8265,99,65,61,2452,1000,3.09153,153,4.99874,6031277171
63.2631,15807,38.8265,99,65,61,2452,1000,3.09153,153,4.99874,6131334268
23.9069,41829,26.2843,92,66,61,2237,1000,3.10201,141,4.99543,6231391354
75.3239,13276,26.2843,92,66,61,2237,1000,3.10201,141,4.99543,6331449230
74.2942,13460,26.2843,92,66,61,2237,1000,3.10201,141,4.99543,6431506386
65.7289,15214,26.2843,92,66,61,2237,1000,3.10201,141,4.99543,6531561603
66.9075,14946,26.2843,92,66,61,2237,1000,3.10201,141,4.99543,6631629329
71.5666,13973,26.2843,92,66,61,2237,1000,3.10201,141,4.99543,6731688195
72.3118,13829,36.2195,96,67,62,2365,1000,3.2068,150,5.00025,6831744541
66.6267,15009,36.2195,96,67,62,2365,1000,3.2068,150,5.00025,6931797017
65.8501,15186,36.2195,96,67,62,2365,1000,3.2068,150,5.00025,7031856614
74.4713,13428,36.2195,96,67,62,2365,1000,3.2068,150,5.00025,7131915240
67.3991,14837,36.2195,96,67,62,2365,1000,3.2068,150,5.00025,7231924676
61.3309,16305,35.8467,99,68,62,2440,1000,3.25443,152,4.99481,7331981562
71.7824,13931,35.8467,99,68,62,2440,1000,3.25443,152,4.99481,7432038429
82.3181,12148,35.8467,99,68,62,2440,1000,3.25443,152,4.99481,7532097225
72.0098,13887,35.8467,99,68,62,2440,1000,3.25443,152,4.99481,7632155821
50.8104,19681,35.8467,99,68,62,2440,1000,3.25443,152,4.99481,7732213537
71.0934,14066,27.0237,96,68,61,2362,1000,3.23846,149,4.99676,7832269954
100.827,9918,27.0237,96,68,61,2362,1000,3.23846,149,4.99676,7932293730
67.8748,14733,27.0237,96,68,61,2362,1000,3.23846,149,4.99676,8032353766
68.526,14593,27.0237,96,68,61,2362,1000,3.23846,149,4.99676,8132412562
72.2909,13833,27.0237,96,68,61,2362,1000,3.23846,149,4.99676,8232469519
64.8424,15422,32.3133,95,69,62,2316,1000,3.28261,145,4.99781,8332526895
71.9476,13899,32.3133,95,69,62,2316,1000,3.28261,145,4.99781,8432584281
72.0202,13885,32.3133,95,69,62,2316,1000,3.28261,145,4.99781,8532643927
67.5584,14802,32.3133,95,69,62,2316,1000,3.28261,145,4.99781,8632700534
69.8617,14314,32.3133,95,69,62,2316,1000,3.28261,145,4.99781,8732757200
80.2246,12465,32.3995,97,69,62,2385,1000,3.30686,150,4.99589,8832815856
75.8898,13177,32.3995,97,69,62,2385,1000,3.30686,150,4.99589,8932875392
69.3097,14428,32.3995,97,69,62,2385,1000,3.30686,150,4.99589,9032932449
69.185,14454,32.3995,97,69,62,2385,1000,3.30686,150,4.99589,9132989955
99.98,10002,32.3995,97,69,62,2385,1000,3.30686,150,4.99589,9233050301
72.3014,13831,32.2222,98,70,62,2413,1000,3.3367,149,4.99555,9333107357
56.224,17786,32.2222,98,70,62,2413,1000,3.3367,149,4.99555,9433167273
65.1593,15347,32.2222,98,70,62,2413,1000,3.3367,149,4.99555,9533227650
64.0861,15604,32.2222,98,70,62,2413,1000,3.3367,149,4.99555,9633285486
72.5111,13791,32.2222,98,70,62,2413,1000,3.3367,149,4.99555,9733341222
64.5953,15481,45.1327,95,71,62,2320,1000,3.34216,145,5.09648,9833399188
34.6129,28891,45.1327,95,71,62,2320,1000,3.34216,145,5.09648,9933464995
80.8407,12370,45.1327,95,71,62,2320,1000,3.34216,145,5.09648,10033527371
68.937,14506,45.1327,95,71,62,2320,1000,3.34216,145,5.09648,10133585257
65.1296,15354,45.1327,95,71,62,2320,1000,3.34216,145,5.09648,10233641483
70.6464,14155,31.8069,96,71,62,2374,1000,3.34216,146,5.56314,10333697460
179.404,5574,31.8069,96,71,62,2374,1000,3.34216,146,5.56314,10433756316
68.2035,14662,31.8069,96,71,62,2374,1000,3.34216,146,5.56314,10533814012
68.0318,14699,31.8069,96,71,62,2374,1000,3.34216,146,5.56314,10633870048
108.814,9190,31.8069,96,71,62,2374,1000,3.34216,146,5.56314,10733928365
63.6375,15714,23.6162,99,71,63,2421,1000,3.27505,149,5.68391,10833984831
72.6216,13770,23.6162,99,71,63,2421,1000,3.27505,149,5.68391,10934043657
71.7669,13934,23.6162,99,71,63,2421,1000,3.27505,149,5.68391,11034108713
67.9948,14707,23.6162,99,71,63,2421,1000,3.27505,149,5.68391,11134165610
73.6648,13575,23.6162,99,71,63,2421,1000,3.27505,149,5.68391,11234222126
59.7265,16743,28.5536,95,72,62,2317,1000,3.32221,144,5.68125,11334280002
77.1784,12957,28.5536,95,72,62,2317,1000,3.32221,144,5.68125,11434337118
77.4054,12919,28.5536,95,72,62,2317,1000,3.32221,144,5.68125,11534396295
66.507,15036,28.5536,95,72,62,2317,1000,3.32221,144,5.68125,11634453351
66.1813,15110,28.5536,95,72,62,2317,1000,3.32221,144,5.68125,11734510217
73.0247,13694,39.6806,99,72,63,2416,1000,3.42754,146,5.7766,11834568673
60.9868,16397,39.6806,99,72,63,2416,1000,3.42754,146,5.7766,11934625420
76.2311,13118,39.6806,99,72,63,2416,1000,3.42754,146,5.7766,12034681326
75.2049,13297,39.6806,99,72,63,2416,1000,3.42754,146,5.7766,12134739062
63.7592,15684,39.6806,99,72,63,2416,1000,3.42754,146,5.7766,12234795928
82.481,12124,39.8034,98,73,63,2413,1000,3.42098,146,5.78544,12334854604
196.194,5097,39.8034,98,73,63,2413,1000,3.42098,146,5.78544,12435272211
70.0771,14270,39.8034,98,73,63,2413,1000,3.42098,146,5.78544,12535328577
76.266,13112,39.8034,98,73,63,2413,1000,3.42098,146,5.78544,12635384973
77.3694,12925,39.8034,98,73,63,2413,1000,3.42098,146,5.78544,12735442890
66.8673,14955,35.8942,99,73,63,2415,1000,3.45074,146,5.78539,12835499396
50.9347,19633,35.8942,99,73,63,2415,1000,3.45074,146,5.78539,12935556402
109.218,9156,35.8942,99,73,63,2415,1000,3.45074,146,5.78539,13035623228
67.1366,14895,35.8942,99,73,63,2415,1000,3.45074,146,5.78539,13135679605
71.8236,13923,35.8942,99,73,63,2415,1000,3.45074,146,5.78539,13235736721
73.7191,13565,40.5707,97,73,63,2353,1000,3.47169,144,5.77206,13335792657
73.0994,13680,40.5707,97,73,63,2353,1000,3.47169,144,5.77206,13435849033
72.5953,13775,40.5707,97,73,63,2353,1000,3.47169,144,5.77206,13535906309
36.0568,27734,40.5707,97,73,63,2353,1000,3.47169,144,5.77206,13635964486
77.5855,12889,40.5707,97,73,63,2353,1000,3.47169,144,5.77206,13736021392
74.8727,13356,28.8945,98,73,63,2400,1000,3.52487,145,5.76976,13836078938
69.9741,14291,28.8945,98,73,63,2400,1000,3.52487,145,5.76976,13936136034
70.5268,14179,28.8945,98,73,63,2400,1000,3.52487,145,5.76976,14036193821
74.7552,13377,28.8945,98,73,63,2400,1000,3.52487,145,5.76976,14136250387
71.8081,13926,28.8945,98,73,63,2400,1000,3.52487,145,5.76976,14236308293
29.8829,33464,27.0108,99,73,63,2419,1000,3.52118,145,5.77243,14336367939
83.7731,11937,27.0108,99,73,63,2419,1000,3.52118,145,5.77243,14436425696
79.1014,12642,27.0108,99,73,63,2419,1000,3.52118,145,5.77243,14536482272
69.7399,14339,27.0108,99,73,63,2419,1000,3.52118,145,5.77243,14636540108
67.2495,14870,27.0108,99,73,63,2419,1000,3.52118,145,5.77243,14736598224
86.0882,11616,27.0108,99,73,63,2419,1000,3.52118,145,5.77243,14836656251
65.6254,15238,33.829,96,73,63,2333,1000,3.65446,142,5.76775,14936713767
71.398,14006,33.829,96,73,63,2333,1000,3.65446,142,5.76775,15036771883
173.34,5769,33.829,96,73,63,2333,1000,3.65446,142,5.76775,15136828989
67.4582,14824,33.829,96,73,63,2333,1000,3.65446,142,5.76775,15236886956
63.0159,15869,33.829,96,73,63,2333,1000,3.65446,142,5.76775,15336947322
67.4946,14816,30.7885,97,73,63,2391,1000,3.69844,143,5.7698,15437007708
67.2676,14866,30.7885,97,73,63,2391,1000,3.69844,143,5.7698,15537064754
76.1905,13125,30.7885,97,73,63,2391,1000,3.69844,143,5.7698,15637122441
67.3764,14842,30.7885,97,73,63,2391,1000,3.69844,143,5.7698,15737184327
61.9272,16148,30.7885,97,73,63,2391,1000,3.69844,143,5.7698,15837240423
71.8391,13920,31.5594,98,73,63,2414,1000,3.70879,143,5.76949,15937300129
75.6544,13218,31.5594,98,73,63,2414,1000,3.70879,143,5.76949,16037357196
74.9513,13342,31.5594,98,73,63,2414,1000,3.70879,143,5.76949,16137414562
66.2603,15092,31.5594,98,73,63,2414,1000,3.70879,143,5.76949,16237476958
67.1998,14881,31.5594,98,73,63,2414,1000,3.70879,143,5.76949,16337534854
69.4155,14406,37.5,96,73,63,2320,1000,3.71226,140,5.76998,16437591780
67.3083,14857,37.5,96,73,63,2320,1000,3.71226,140,5.76998,16537648307
71.4847,13989,37.5,96,73,63,2320,1000,3.71226,140,5.76998,16637705343
71.541,13978,37.5,96,73,63,2320,1000,3.71226,140,5.76998,16737763279
70.1508,14255,37.5,96,73,63,2320,1000,3.71226,140,5.76998,16837822485
62.6488,15962,32.7586,94,73,63,2283,1000,3.71317,137,5.77122,16937879572
62.4571,16011,32.7586,94,73,63,2283,1000,3.71317,137,5.77122,17037938838
78.8519,12682,32.7586,94,73,63,2283,1000,3.71317,137,5.77122,17137995104
65.6771,15226,32.7586,94,73,63,2283,1000,3.71317,137,5.77122,17238052790
85.8295,11651,32.7586,94,73,63,2283,1000,3.71317,137,5.77122,17338109787
98.9707,10104,35.4878,94,73,63,2283,1000,3.71467,137,5.77279,17438166313
66.335,15075,35.4878,94,73,63,2283,1000,3.71467,137,5.77279,17538222479
70.2741,14230,35.4878,94,73,63,2283,1000,3.71467,137,5.77279,17638279795
69.735,14340,35.4878,94,73,63,2283,1000,3.71467,137,5.77279,17738336002
69.979,14290,35.4878,94,73,63,2283,1000,3.71467,137,5.77279,17838394048
75.3125,13278,28.7638,87,73,64,2135,1000,3.70849,132,5.77672,17938450864
67.8702,14734,28.7638,87,73,64,2135,1000,3.70849,132,5.77672,18038508380
79.1766,12630,28.7638,87,73,64,2135,1000,3.70849,132,5.77672,18138564127
115.5,8658,28.7638,87,73,64,2135,1000,3.70849,132,5.77672,18238606453
71.7309,13941,28.7638,87,73,64,2135,1000,3.70849,132,5.77672,18338664389
65.2699,15321,29.3252,98,73,63,2419,1000,3.75338,145,5.77721,18438721805
68.1663,14670,29.3252,98,73,63,2419,1000,3.75338,145,5.77721,18538779282
70.4027,14204,29.3252,98,73,63,2419,1000,3.75338,145,5.77721,18638835288
56.9184,17569,29.3252,98,73,63,2419,1000,3.75338,145,5.77721,18738894434
115.194,8681,29.3252,98,73,63,2419,1000,3.75338,145,5.77721,18838951020
91.1245,10974,20.4234,96,72,64,2372,1000,3.76266,142,5.77813,18939008097
72.7431,13747,20.4234,96,72,64,2372,1000,3.76266,142,5.77813,19039064443
63.2991,15798,20.4234,96,72,64,2372,1000,3.76266,142,5.77813,19139121889
60.7091,16472,20.4234,96,72,64,2372,1000,3.76266,142,5.77813,19239181945
64.4039,15527,20.4234,96,72,64,2372,1000,3.76266,142,5.77813,19339241391
67.627,14787,6.66667,99,71,64,2417,1000,3.68721,143,5.77793,19439298348
60.8865,16424,6.66667,99,71,64,2417,1000,3.68721,143,5.77793,19539356214
68.3247,14636,6.66667,99,71,64,2417,1000,3.68721,143,5.77793,19639413770
80.032,12495,6.66667,99,71,64,2417,1000,3.68721,143,5.77793,19739470346
67.9025,14727,6.66667,99,71,64,2417,1000,3.68721,143,5.77793,19839528723
70.3037,14224,6.73195,99,70,64,2416,1000,3.6855,141,5.77816,19939586419
87.0701,11485,6.73195,99,70,64,2416,1000,3.6855,141,5.77816,20039649875
64.2261,15570,6.73195,99,70,64,2416,1000,3.6855,141,5.77816,20139706771
74.6714,13392,6.73195,99,70,64,2416,1000,3.6855,141,5.77816,20239765038
61.8276,16174,6.73195,99,70,64,2416,1000,3.6855,141,5.77816,20339821164
69.1898,14453,7.03704,99,68,64,2417,1000,3.74137,142,5.77936,20439879580
72.5742,13779,7.03704,99,68,64,2417,1000,3.74137,142,5.77936,20539936266
74.8335,13363,7.03704,99,68,64,2417,1000,3.74137,142,5.77936,20639994623
88.6761,11277,7.03704,99,68,64,2417,1000,3.74137,142,5.77936,20740051229
71.5512,13976,7.03704,99,68,64,2417,1000,3.74137,142,5.77936,20840106755
71.6538,13956,4.75594,99,67,64,2409,1000,3.73465,141,5.78077,20940163691
69.8422,14318,4.75594,99,67,64,2409,1000,3.73465,141,5.78077,21040236458
76.2951,13107,4.75594,99,67,64,2409,1000,3.73465,141,5.78077,21140292994
76.6871,13040,4.75594,99,67,64,2409,1000,3.73465,141,5.78077,21240351240
77.0535,12978,4.75594,99,67,64,2409,1000,3.73465,141,5.78077,21340408986
80.2182,12466,4.75594,99,67,64,2409,1000,3.73465,141,5.78077,21440477303
97.0026,10309,8.04455,99,66,65,2405,1000,3.7316,141,5.78101,21540549419
77.694,12871,8.04455,99,66,65,2405,1000,3.7316,141,5.78101,21640621685
74.5156,13420,8.04455,99,66,65,2405,1000,3.7316,141,5.78101,21740678811
74.0796,13499,8.04455,99,66,65,2405,1000,3.7316,141,5.78101,21840735868
68.32,14637,8.04455,99,66,65,2405,1000,3.7316,141,5.78101,21940795624
60.6024,16501,8.89988,98,65,65,2403,1000,3.77539,141,5.78149,22040852020
64.9435,15398,8.89988,98,65,65,2403,1000,3.77539,141,5.78149,22140908686
68.0133,14703,8.89988,98,65,65,2403,1000,3.77539,141,5.78149,22240965462
71.6332,13960,8.89988,98,65,65,2403,1000,3.77539,141,5.78149,22341021719
63.3473,15786,8.89988,98,65,65,2403,1000,3.77539,141,5.78149,22441077895
66.6356,15007,5.55556,99,64,65,2411,1000,3.77538,142,5.78125,22541135031
78.2228,12784,5.55556,99,64,65,2411,1000,3.77538,142,5.78125,22641192297
74.7272,13382,5.55556,99,64,65,2411,1000,3.77538,142,5.78125,22741250474
96.7961,10331,5.55556,99,64,65,2411,1000,3.77538,142,5.78125,22841306770
77.7847,12856,5.55556,99,64,65,2411,1000,3.77538,142,5.78125,22941363806
76.1963,13124,5.26316,99,63,65,2406,1000,3.69762,144,5.78174,23041421232
97.6849,10237,5.26316,99,63,65,2406,1000,3.69762,144,5.78174,23141477939
77.8452,12846,5.26316,99,63,65,2406,1000,3.69762,144,5.78174,23241534625
81.7996,12225,5.26316,99,63,65,2406,1000,3.69762,144,5.78174,23341591181
92.7816,10778,5.26316,99,63,65,2406,1000,3.69762,144,5.78174,23441648067
86.9565,11500,6.32754,98,62,65,2405,1000,3.71088,142,5.79308,23541705444
90.2935,11075,6.32754,98,62,65,2405,1000,3.71088,142,5.79308,23641777420
72.7696,13742,6.32754,98,62,65,2405,1000,3.71088,142,5.79308,23741845346
95.2472,10499,6.32754,98,62,65,2405,1000,3.71088,142,5.79308,23841917922
98.1643,10187,6.32754,98,62,65,2405,1000,3.71088,142,5.79308,23941990349
72.9341,13711,3.57583,98,60,65,2402,1000,3.71088,139,5.79308,24042013375
84.5952,11821,3.57583,98,60,65,2402,1000,3.71088,139,5.79308,24142070401
90.5961,11038,3.57583,98,60,65,2402,1000,3.71088,139,5.79308,24242127997
93.0233,10750,3.57583,98,60,65,2402,1000,3.71088,139,5.79308,24342183974
94.9668,10530,3.57583,98,60,65,2402,1000,3.71088,139,5.79308,24442241060
77.4893,12905,5.86797,99,60,65,2405,1000,3.70333,140,5.78986,24542297766
81.7795,12228,5.86797,99,60,65,2405,1000,3.70333,140,5.78986,24642369932
110.023,9089,5.86797,99,60,65,2405,1000,3.70333,140,5.78986,24742437229
105.119,9513,5.86797,99,60,65,2405,1000,3.70333,140,5.78986,24842509335
106.61,9380,5.86797,99,60,65,2405,1000,3.70333,140,5.78986,24942567931
74.4824,13426,4.44994,99,59,65,2403,1000,3.71235,139,5.78868,25042624047
72.8491,13727,4.44994,99,59,65,2403,1000,3.71235,139,5.78868,25142681553
66.778,14975,4.44994,99,59,65,2403,1000,3.71235,139,5.78868,25242738320
73.2225,13657,4.44994,99,59,65,2403,1000,3.71235,139,5.78868,25342795006
71.1794,14049,4.44994,99,59,65,2403,1000,3.71235,139,5.78868,25442852282
72.1449,13861,5.54156,99,58,65,2396,1000,3.73571,139,5.78457,25542910178
85.2733,11727,5.54156,99,58,65,2396,1000,3.73571,139,5.78457,25642967475
76.2718,13111,5.54156,99,58,65,2396,1000,3.73571,139,5.78457,25743025171
70.3482,14215,5.54156,99,58,65,2396,1000,3.73571,139,5.78457,25843106357
72.197,13851,5.54156,99,58,65,2396,1000,3.73571,139,5.78457,25943178443
70.5418,14176,6.18687,99,57,65,2394,1000,3.74373,139,5.78504,26043250420
89.7344,11144,6.18687,99,57,65,2394,1000,3.74373,139,5.78504,26143307056
91.1245,10974,6.18687,99,57,65,2394,1000,3.74373,139,5.78504,26243364042
102.575,9749,6.18687,99,57,65,2394,1000,3.74373,139,5.78504,26343422018
73.5348,13599,6.18687,99,57,65,2394,1000,3.74373,139,5.78504,26443494915
74.7328,13381,6.15006,98,57,65,2397,1000,3.70019,138,5.77939,26543567041
88.574,11290,6.15006,98,57,65,2397,1000,3.70019,138,5.77939,26643639517
86.8055,11520,6.15006,98,57,65,2397,1000,3.70019,138,5.77939,26743712153
94.6342,10567,6.15006,98,57,65,2397,1000,3.70019,138,5.77939,26843783840
76.1267,13136,6.15006,98,57,65,2397,1000,3.70019,138,5.77939,26943842396
94.4287,10590,5.22479,99,56,65,2395,1000,3.70019,138,5.78183,27043899582
80.8931,12362,5.22479,99,56,65,2395,1000,3.70019,138,5.78183,27143956928
78.9952,12659,5.22479,99,56,65,2395,1000,3.70019,138,5.78183,27244013255
96.3763,10376,5.22479,99,56,65,2395,1000,3.70019,138,5.78183,27344070711
65.5093,15265,5.22479,99,56,65,2395,1000,3.70019,138,5.78183,27444127607
64.4164,15524,5.4321,99,55,65,2399,1000,3.70388,138,5.78327,27544185283
65.6383,15235,5.4321,99,55,65,2399,1000,3.70388,138,5.78327,27644241770
59.0702,16929,5.4321,99,55,65,2399,1000,3.70388,138,5.78327,27744297786
65.1042,15360,5.4321,99,55,65,2399,1000,3.70388,138,5.78327,27844353992
77.1665,12959,5.4321,99,55,65,2399,1000,3.70388,138,5.78327,27944412008
67.563,14801,8.53365,99,54,66,2402,1000,3.72256,140,5.78399,28044480245
66.4673,15045,8.53365,99,54,66,2402,1000,3.72256,140,5.78399,28144549191
64.5245,15498,8.53365,99,54,66,2402,1000,3.72256,140,5.78399,28244621887
96.2279,10392,8.53365,99,54,66,2402,1000,3.72256,140,5.78399,28344693963
81.9941,12196,8.53365,99,54,66,2402,1000,3.72256,140,5.78399,28444751829
98.5319,10149,6.31068,99,53,65,2396,1000,3.69982,141,5.78236,28544823656
82.203,12165,6.31068,99,53,65,2396,1000,3.69982,141,5.78236,28644880772
79.4786,12582,6.31068,99,53,65,2396,1000,3.69982,141,5.78236,28744938008
73.9536,13522,6.31068,99,53,65,2396,1000,3.69982,141,5.78236,28844995174
87.0853,11483,6.31068,99,53,65,2396,1000,3.69982,141,5.78236,28945052741
63.8407,15664,6.31068,99,53,65,2396,1000,3.69982,141,5.78236,29045112207
80.3665,12443,6.72372,99,53,65,2392,1000,3.71677,138,5.78332,29145169523
67.9579,14715,6.72372,99,53,65,2392,1000,3.71677,138,5.78332,29245231299
77.1129,12968,6.72372,99,53,65,2392,1000,3.71677,138,5.78332,29345288776
89.8796,11126,6.72372,99,53,65,2392,1000,3.71677,138,5.78332,29445346972
86.5426,11555,6.72372,99,53,65,2392,1000,3.71677,138,5.78332,29545404228
72.1345,13863,7.84314,99,53,66,2384,1000,3.73706,137,5.78397,29645465204
74.173,13482,7.84314,99,53,66,2384,1000,3.73706,137,5.78397,29745522171
72.3956,13813,7.84314,99,53,66,2384,1000,3.73706,137,5.78397,29845578847
75.1654,13304,7.84314,99,53,66,2384,1000,3.73706,137,5.78397,29945635153
88.5426,11294,7.84314,99,53,66,2384,1000,3.73706,137,5.78397,30045692079
105.23,9503,3.97516,99,52,66,2388,1000,3.70014,137,5.78421,30145749006
96.367,10377,3.97516,99,52,66,2388,1000,3.70014,137,5.78421,30245806982
89.0313,11232,3.97516,99,52,66,2388,1000,3.70014,137,5.78421,30345864688
73.1368,13673,3.97516,99,52,66,2388,1000,3.70014,137,5.78421,30445922934
82.4198,12133,3.97516,99,52,66,2388,1000,3.70014,137,5.78421,30545980401
87.581,11418,5.3616,99,51,66,2388,1000,3.72477,138,5.78223,30646037687
71.5717,13972,5.3616,99,51,66,2388,1000,3.72477,138,5.78223,30746094903
107.458,9306,5.3616,99,51,66,2388,1000,3.72477,138,5.78223,30846152459
86.0733,11618,5.3616,99,51,66,2388,1000,3.72477,138,5.78223,30946224296
65.0195,15380,5.3616,99,51,66,2388,1000,3.72477,138,5.78223,31046296762
60.9645,16403,2.89308,99,51,66,2388,1000,3.74281,138,5.78223,31146369418
50.9762,19617,2.89308,99,51,66,2388,1000,3.74281,138,5.78223,31246427224
60.6024,16501,2.89308,99,51,66,2388,1000,3.74281,138,5.78223,31346498560
61.5726,16241,2.89308,99,51,66,2388,1000,3.74281,138,5.78223,31446571427
120.25,8316,2.89308,99,51,66,2388,1000,3.74281,138,5.78223,31546630523
66.0153,15148,5.67201,99,50,65,2388,1000,3.74281,140,5.78733,31646689479
76.4701,13077,5.67201,99,50,65,2388,1000,3.74281,140,5.78733,31746749815
75.3523,13271,5.67201,99,50,65,2388,1000,3.74281,140,5.78733,31846806792
78.9017,12674,5.67201,99,50,65,2388,1000,3.74281,140,5.78733,31946864188
64.6204,15475,5.67201,99,50,65,2388,1000,3.74281,140,5.78733,32046921204
75.3239,13276,4.71464,99,49,66,2387,1000,3.72478,140,5.79001,32146980670
75.9936,13159,4.71464,99,49,66,2387,1000,3.72478,140,5.79001,32247037647
75.6888,13212,4.71464,99,49,66,2387,1000,3.72478,140,5.79001,32347096493
66.72,14988,4.71464,99,49,66,2387,1000,3.72478,140,5.79001,32447153179
61.7703,16189,4.71464,99,49,66,2387,1000,3.72478,140,5.79001,32547212875
66.8315,14963,4.31566,99,48,66,2389,1000,3.69773,141,5.78976,32647271342
55.4293,18041,4.31566,99,48,66,2389,1000,3.69773,141,5.78976,32747328968
52.7287,18965,4.31566,99,48,66,2389,1000,3.69773,141,5.78976,32847388914
56.8958,17576,4.31566,99,48,66,2389,1000,3.69773,141,5.78976,32947447590
