os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300712,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , , 
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
74.4934,13424,35.6696,96,75,67,2236,1000,3.21461,133,6.86823,7548135769
66.1551,15116,35.6696,96,75,67,2236,1000,3.21461,133,6.86823,7648196245
71.6589,13955,35.6696,96,75,67,2236,1000,3.21461,133,6.86823,7748253752
71.7309,13941,35.6696,96,75,67,2236,1000,3.21461,133,6.86823,7848311698
104.646,9556,35.6696,96,75,67,2236,1000,3.21461,133,6.86823,7948369154
70.2099,14243,25.43,98,75,67,2376,1000,3.24693,135,6.86894,8048390840
63.1433,15837,25.43,98,75,67,2376,1000,3.24693,135,6.86894,8148447297
67.8288,14743,25.43,98,75,67,2376,1000,3.24693,135,6.86894,8248503603
65.0999,15361,25.43,98,75,67,2376,1000,3.24693,135,6.86894,8348558639
71.4337,13999,25.43,98,75,67,2376,1000,3.24693,135,6.86894,8448616505
68.9703,14499,16.3415,98,75,67,2333,1000,3.25093,133,6.86934,8548672182
58.4966,17095,16.3415,98,75,67,2333,1000,3.25093,133,6.86934,8648728398
69.5217,14384,16.3415,98,75,67,2333,1000,3.25093,133,6.86934,8748784054
87.8194,11387,16.3415,98,75,67,2333,1000,3.25093,133,6.86934,8848840490
71.4133,14003,16.3415,98,75,67,2333,1000,3.25093,133,6.86934,8948898317
102.082,9796,16.3415,98,75,67,2333,1000,3.25093,133,6.86934,9048951383
69.9937,14287,28.4672,99,75,67,2343,1000,3.28778,134,6.86918,9149008919
74.2446,13469,28.4672,99,75,67,2343,1000,3.28778,134,6.86918,9249067945
184.434,5422,28.4672,99,75,67,2343,1000,3.28778,134,6.86918,9349127152
56.1167,17820,28.4672,99,75,67,2343,1000,3.28778,134,6.86918,9449185978
53.2992,18762,28.4672,99,75,67,2343,1000,3.28778,134,6.86918,9549244674
68.5965,14578,41.4573,99,75,67,2343,1000,3.29343,133,6.86533,9649301210
71.0429,14076,41.4573,99,75,67,2343,1000,3.29343,133,6.86533,9749357997
131.579,7600,41.4573,99,75,67,2343,1000,3.29343,133,6.86533,9849414433
