os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , ,
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300712,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , ,
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
85.2951,11724,34.3284,95,74,65,2325,1000,2.85688,140,6.33318,7486506824
64.7626,15441,26.9565,99,74,65,2405,1000,2.86187,144,6.33468,7586564060
72.9288,13712,26.9565,99,74,65,2405,1000,2.86187,144,6.33468,7686619916
76.5638,13061,26.9565,99,74,65,2405,1000,2.86187,144,6.33468,7786677622
64.6621,15465,26.9565,99,74,65,2405,1000,2.86187,144,6.33468,7886734069
77.682,12873,26.9565,99,74,65,2405,1000,2.86187,144,6.33468,7986790185
70.1508,14255,25.894,96,74,65,2315,1000,2.89955,140,6.33467,8086846171
37.3902,26745,25.894,96,74,65,2315,1000,2.89955,140,6.33467,8187282127
74.4491,13432,25.894,96,74,65,2315,1000,2.89955,140,6.33467,8287338794
72.6216,13770,25.894,96,74,65,2315,1000,2.89955,140,6.33467,8387395110
76.0398,13151,25.894,96,74,65,2315,1000,2.89955,140,6.33467,8487470566
76.3884,13091,27.0136,97,74,64,2374,1000,2.86984,141,6.33687,8587528652
72.1032,13869,27.0136,97,74,64,2374,1000,2.86984,141,6.33687,8687584769
75.8783,13179,27.0136,97,74,64,2374,1000,2.86984,141,6.33687,8787640495
73.1261,13675,27.0136,97,74,64,2374,1000,2.86984,141,6.33687,8887697691
69.979,14290,27.0136,97,74,64,2374,1000,2.86984,141,6.33687,8987754637
68.7569,14544,16.3342,99,74,65,2391,1000,2.86037,141,6.33832,9087810424
86.8961,11508,16.3342,99,74,65,2391,1000,2.86037,141,6.33832,9187867470
80.3406,12447,16.3342,99,74,65,2391,1000,2.86037,141,6.33832,9287925596
65.8762,15180,16.3342,99,74,65,2391,1000,2.86037,141,6.33832,9387981902
70.7114,14142,16.3342,99,74,65,2391,1000,2.86037,141,6.33832,9488038549
46.1808,21654,26.2515,99,74,65,2390,1000,2.93087,141,6.33841,9588094285
69.4107,14407,26.2515,99,74,65,2390,1000,2.93087,141,6.33841,9688150901
81.646,12248,26.2515,99,74,65,2390,1000,2.93087,141,6.33841,9788208277
66.4584,15047,26.2515,99,74,65,2390,1000,2.93087,141,6.33841,9888264064
79.6622,12553,26.2515,99,74,65,2390,1000,2.93087,141,6.33841,9988323960
73.2815,13646,37.2525,99,75,65,2387,1000,3.02982,140,6.34702,10088380296
90.1632,11091,37.2525,99,75,65,2387,1000,3.02982,140,6.34702,10188437322
92.6526,10793,37.2525,99,75,65,2387,1000,3.02982,140,6.34702,10288493839
92.5926,10800,37.2525,99,75,65,2387,1000,3.02982,140,6.34702,10388555485
89.4214,11183,37.2525,99,75,65,2387,1000,3.02982,140,6.34702,10488614121
76.3126,13104,36.4198,98,75,66,2375,1000,2.92661,140,6.34644,10588673057
75.4432,13255,36.4198,98,75,66,2375,1000,2.92661,140,6.34644,10688729483
67.2495,14870,36.4198,98,75,66,2375,1000,2.92661,140,6.34644,10788786170
72.812,13734,36.4198,98,75,66,2375,1000,2.92661,140,6.34644,10888844506
69.7107,14345,36.4198,98,75,66,2375,1000,2.92661,140,6.34644,10988901582
70.9774,14089,35.8974,98,75,65,2368,1000,2.84605,139,6.3468,11088958058
81.706,12239,35.8974,98,75,65,2368,1000,2.84605,139,6.3468,11189015045
81.2942,12301,35.8974,98,75,65,2368,1000,2.84605,139,6.3468,11289071821
38.2907,26116,35.8974,98,75,65,2368,1000,2.84605,139,6.3468,11389129537
72.3641,13819,35.8974,98,75,65,2368,1000,2.84605,139,6.3468,11489185823
72.469,13799,39.174,98,75,65,2383,1000,2.82342,140,6.3424,11589242020
211.416,4730,39.174,98,75,65,2383,1000,2.82342,140,6.3424,11689301416
67.1727,14887,39.174,98,75,65,2383,1000,2.82342,140,6.3424,11789357782
68.2035,14662,39.174,98,75,65,2383,1000,2.82342,140,6.3424,11889413308
68.4931,14600,39.174,98,75,65,2383,1000,2.82342,140,6.3424,11989469865
67.8564,14737,39.174,98,75,65,2383,1000,2.82342,140,6.3424,12089526731
94.8677,10541,44.6731,97,76,65,2368,1000,2.80617,139,6.34656,12189585167
71.5154,13983,44.6731,97,76,65,2368,1000,2.80617,139,6.34656,12289644003
72.7749,13741,44.6731,97,76,65,2368,1000,2.80617,139,6.34656,12389700510
81.4399,12279,44.6731,97,76,65,2368,1000,2.80617,139,6.34656,12489757186
27.7269,36066,44.6731,97,76,65,2368,1000,2.80617,139,6.34656,12589815932
77.5735,12891,38.2641,96,76,66,2312,1000,2.7942,138,6.35868,12689872698
