os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300700,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , , 
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
30.8499,32415,44.6809,94,68,65,2264,1000,2.91796,134,6.46019,7283653649
91.9879,10871,30.3704,97,68,64,2347,1000,2.92854,138,6.46113,7383728721
61.9732,16136,30.3704,97,68,64,2347,1000,2.92854,138,6.46113,7483803773
65.5008,15267,30.3704,97,68,64,2347,1000,2.92854,138,6.46113,7583881084
60.4266,16549,30.3704,97,68,64,2347,1000,2.92854,138,6.46113,7683957416
61.3761,16293,30.3704,97,68,64,2347,1000,2.92854,138,6.46113,7784034957
75.5915,13229,32.1516,98,70,65,2323,1000,3.03786,137,6.46267,7884111189
67.595,14794,32.1516,98,70,65,2323,1000,3.03786,137,6.46267,7984189400
71.7514,13937,32.1516,98,70,65,2323,1000,3.03786,137,6.46267,8084267002
68.5918,14579,32.1516,98,70,65,2323,1000,3.03786,137,6.46267,8184342074
50.6252,19753,32.1516,98,70,65,2323,1000,3.03786,137,6.46267,8284417045
61.4855,16264,30.8933,98,70,65,2323,1000,3.07856,137,6.46337,8384491897
85.8664,11646,30.8933,98,70,65,2323,1000,3.07856,137,6.46337,8484567258
61.8659,16164,30.8933,98,70,65,2323,1000,3.07856,137,6.46337,8584644300
63.9386,15640,30.8933,98,70,65,2323,1000,3.07856,137,6.46337,8684719552
36.9399,27071,30.8933,98,70,65,2323,1000,3.07856,137,6.46337,8784794483
64.5578,15490,28.3396,96,70,65,2302,1000,3.07985,136,6.46347,8884869525
66.1507,15117,28.3396,96,70,65,2302,1000,3.07985,136,6.46347,8984945716
94.3841,10595,28.3396,96,70,65,2302,1000,3.07985,136,6.46347,9085024028
79.9041,12515,28.3396,96,70,65,2302,1000,3.07985,136,6.46347,9185100689
58.2004,17182,28.3396,96,70,65,2302,1000,3.07985,136,6.46347,9285176531
68.0642,14692,31.7284,98,71,65,2351,1000,3.11034,137,6.4538,9385252093
66.011,15149,31.7284,98,71,65,2351,1000,3.11034,137,6.4538,9485324404
85.4263,11706,31.7284,98,71,65,2351,1000,3.11034,137,6.4538,9585380656
52.9717,18878,31.7284,98,71,65,2351,1000,3.11034,137,6.4538,9685455767
155.642,6425,31.7284,98,71,65,2351,1000,3.11034,137,6.4538,9785532179
65.7808,15202,29.2593,99,71,65,2367,1000,3.12096,137,6.45135,9885608360
62.9208,15893,29.2593,99,71,65,2367,1000,3.12096,137,6.45135,9985685152
89.4294,11182,29.2593,99,71,65,2367,1000,3.12096,137,6.45135,10085759404
64.4122,15525,29.2593,99,71,65,2367,1000,3.12096,137,6.45135,10185834655
44.7387,22352,29.2593,99,71,65,2367,1000,3.12096,137,6.45135,10285913027
64.4247,15522,30.4187,97,71,66,2343,1000,3.17514,136,6.45209,10385988308
53.4817,18698,30.4187,97,71,66,2343,1000,3.17514,136,6.45209,10486064950
82.447,12129,30.4187,97,71,66,2343,1000,3.17514,136,6.45209,10586140452
62.3908,16028,30.4187,97,71,66,2343,1000,3.17514,136,6.45209,10686217233
84.2176,11874,30.4187,97,71,66,2343,1000,3.17514,136,6.45209,10786292495
70.9321,14098,25.0932,97,72,66,2344,1000,3.19102,136,6.45118,10886368876
56.5323,17689,25.0932,97,72,66,2344,1000,3.19102,136,6.45118,10987536249
88.2924,11326,25.0932,97,72,66,2344,1000,3.19102,136,6.45118,11087612010
58.0316,17232,25.0932,97,72,66,2344,1000,3.19102,136,6.45118,11187688102
82.7678,12082,25.0932,97,72,66,2344,1000,3.19102,136,6.45118,11287765423
67.1547,14891,26.875,99,72,66,2366,1000,3.22483,136,6.45224,11387841385
80.9585,12352,26.875,99,72,66,2366,1000,3.22483,136,6.45224,11487916467
65.5867,15247,26.875,99,72,66,2366,1000,3.22483,136,6.45224,11587992098
71.9166,13905,26.875,99,72,66,2366,1000,3.22483,136,6.45224,11688067760
55.0752,18157,26.875,99,72,66,2366,1000,3.22483,136,6.45224,11788142781
68.5401,14590,18.8514,96,73,66,2286,1000,3.13261,135,6.45076,11888219283
93.0839,10743,18.8514,96,73,66,2286,1000,3.13261,135,6.45076,11988295494
65.5179,15263,18.8514,96,73,66,2286,1000,3.13261,135,6.45076,12088371516
77.6759,12874,18.8514,96,73,66,2286,1000,3.13261,135,6.45076,12188445958
104.384,9580,18.8514,96,73,66,2286,1000,3.13261,135,6.45076,12288521159
109.409,9140,37.005,98,73,65,2357,1000,3.22659,136,6.44347,12388597531
91.1826,10967,37.005,98,73,65,2357,1000,3.22659,136,6.44347,12488673172
91.7768,10896,37.005,98,73,65,2357,1000,3.22659,136,6.44347,12588748524
57.7501,17316,37.005,98,73,65,2357,1000,3.22659,136,6.44347,12688823045
61.6903,16210,37.005,98,73,65,2357,1000,3.22659,136,6.44347,12788899157
