os,cpu,gpu,ram,kernel,driver,cpuscheduler,  ,  ,  ,  , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300712,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil,  ,  ,  ,  , 
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
71.9476,13899,20.0249,98,73,66,2348,1000,3.02841,136,6.59277,7344894747
42.4052,23582,20.0249,98,73,66,2348,1000,3.02841,136,6.59277,7444948773
148.28,6744,20.0249,98,73,66,2348,1000,3.02841,136,6.59277,7545000849
78.0336,12815,20.0249,98,73,66,2348,1000,3.02841,136,6.59277,7645052475
72.3223,13827,20.0249,98,73,66,2348,1000,3.02841,136,6.59277,7745104511
98.2994,10173,47.3684,97,73,66,2301,1000,3.04419,135,6.59244,7845155678
70.1164,14262,47.3684,97,73,66,2301,1000,3.04419,135,6.59244,7945208694
76.0919,13142,47.3684,97,73,66,2301,1000,3.04419,135,6.59244,8045260350
38.2117,26170,47.3684,97,73,66,2301,1000,3.04419,135,6.59244,8145313076
72.9767,13703,47.3684,97,73,66,2301,1000,3.04419,135,6.59244,8245366353
75.2615,13287,24.2236,99,73,66,2364,1000,3.08242,137,6.59045,8345420809
70.0771,14270,24.2236,99,73,66,2364,1000,3.08242,137,6.59045,8445472065
73.497,13606,24.2236,99,73,66,2364,1000,3.08242,137,6.59045,8545524111
71.9011,13908,24.2236,99,73,66,2364,1000,3.08242,137,6.59045,8645575378
70.7514,14134,24.2236,99,73,66,2364,1000,3.08242,137,6.59045,8745625994
73.3353,13636,24.2236,99,73,66,2364,1000,3.08242,137,6.59045,8845678350
113.727,8793,22.5248,98,73,66,2352,1000,3.08242,136,6.58748,8945734376
70.4722,14190,22.5248,98,73,66,2352,1000,3.08242,136,6.58748,9045786653
71.9891,13891,22.5248,98,73,66,2352,1000,3.08242,136,6.58748,9145840799
73.8607,13539,22.5248,98,73,66,2352,1000,3.08242,136,6.58748,9245892515
71.2758,14030,22.5248,98,73,66,2352,1000,3.08242,136,6.58748,9345944651
73.8389,13543,24.7853,96,73,66,2318,1000,3.08242,135,6.58187,9445998328
68.32,14637,24.7853,96,73,66,2318,1000,3.08242,135,6.58187,9546062284
63.0398,15863,24.7853,96,73,66,2318,1000,3.08242,135,6.58187,9646115100
68.5072,14597,24.7853,96,73,66,2318,1000,3.08242,135,6.58187,9746166866
97.0026,10309,24.7853,96,73,66,2318,1000,3.08242,135,6.58187,9846219483
73.2011,13661,22.7673,99,74,66,2345,1000,2.98552,136,6.58302,9946272149
62.751,15936,22.7673,99,74,66,2345,1000,2.98552,136,6.58302,10046324605
70.4573,14193,22.7673,99,74,66,2345,1000,2.98552,136,6.58302,10146377881
73.416,13621,22.7673,99,74,66,2345,1000,2.98552,136,6.58302,10246430717
76.9645,12993,22.7673,99,74,66,2345,1000,2.98552,136,6.58302,10346485444
67.0466,14915,29.2405,99,74,66,2345,1000,2.99492,134,6.58356,10446540020
68.8753,14519,29.2405,99,74,66,2345,1000,2.99492,134,6.58356,10546595066
74.4879,13425,29.2405,99,74,66,2345,1000,2.99492,134,6.58356,10646647602
