os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16297384,6.2.2-arch1-1,4.6 Mesa 22.3.6,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
73.5132,13603,41.4815,88,74,63,2182,1000,2.8045,150,6.53087,2550695353
70.9874,14087,41.4604,97,74,63,2451,1000,2.99843,149,6.53053,2650746884
127.551,7840,41.4604,97,74,63,2451,1000,2.99843,149,6.53053,2750800555
76.8167,13018,41.4604,97,74,63,2451,1000,2.99843,149,6.53053,2850851836
80.0961,12485,41.4604,97,74,63,2451,1000,2.99843,149,6.53053,2950902927
78.4745,12743,41.4604,97,74,63,2451,1000,2.99843,149,6.53053,3050953678
71.623,13962,37.6226,99,74,63,2463,1000,2.87423,157,6.52901,3151004599
28.8384,34676,37.6226,99,74,63,2463,1000,2.87423,157,6.52901,3251057799
77.0594,12977,37.6226,99,74,63,2463,1000,2.87423,157,6.52901,3351108640
75.8956,13176,37.6226,99,74,63,2463,1000,2.87423,157,6.52901,3451160351
87.7963,11390,37.6226,99,74,63,2463,1000,2.87423,157,6.52901,3551211342
70.8165,14121,41.5118,98,74,63,2456,1000,2.91236,157,6.52617,3651264673
91.9033,10881,41.5118,98,74,63,2456,1000,2.91236,157,6.52617,3751316344
82.2639,12156,41.5118,98,74,63,2456,1000,2.91236,157,6.52617,3851367045
69.5943,14369,41.5118,98,74,63,2456,1000,2.91236,157,6.52617,3951418806
86.3185,11585,41.5118,98,74,63,2456,1000,2.91236,157,6.52617,4051470707
61.4439,16275,38.3851,97,74,63,2417,1000,3.11012,154,6.53085,4151523528
77.9059,12836,38.3851,97,74,63,2417,1000,3.11012,154,6.53085,4251579959
74.8671,13357,38.3851,97,74,63,2417,1000,3.11012,154,6.53085,4351633000
82.7883,12079,38.3851,97,74,63,2417,1000,3.11012,154,6.53085,4451685840
85.7412,11663,38.3851,97,74,63,2417,1000,3.11012,154,6.53085,4551736001
69.6233,14363,31.2891,99,74,64,2457,1000,2.91624,157,6.5307,4651786602
26.1958,38174,31.2891,99,74,64,2457,1000,2.91624,157,6.5307,4751839863
73.9754,13518,31.2891,99,74,64,2457,1000,2.91624,157,6.5307,4851890484
74.3273,13454,31.2891,99,74,64,2457,1000,2.91624,157,6.5307,4951941515
80.2955,12454,31.2891,99,74,64,2457,1000,2.91624,157,6.5307,5051993466
70.7264,14139,37.7805,96,74,63,2348,1000,2.97152,155,6.5253,5152045457
78.1311,12799,37.7805,96,74,63,2348,1000,2.97152,155,6.5253,5252108198
77.7786,12857,37.7805,96,74,63,2348,1000,2.97152,155,6.5253,5352160389
97.58,10248,37.7805,96,74,63,2348,1000,2.97152,155,6.5253,5452213240
67.861,14736,37.7805,96,74,63,2348,1000,2.97152,155,6.5253,5552267741
65.8111,15195,41.8868,98,74,64,2448,1000,2.97408,152,6.52878,5652320341
68.4744,14604,41.8868,98,74,64,2448,1000,2.97408,152,6.52878,5752374912
85.955,11634,41.8868,98,74,64,2448,1000,2.97408,152,6.52878,5852428133
73.078,13684,41.8868,98,74,64,2448,1000,2.97408,152,6.52878,5952482134
79.1077,12641,41.8868,98,74,64,2448,1000,2.97408,152,6.52878,6052536605
60.1395,16628,39.7756,99,74,64,2454,1000,2.91245,157,6.52655,6152587356
131.648,7596,39.7756,99,74,64,2454,1000,2.91245,157,6.52655,6252642137
75.523,13241,39.7756,99,74,64,2454,1000,2.91245,157,6.52655,6352693918
76.2544,13114,39.7756,99,74,64,2454,1000,2.91245,157,6.52655,6452745169
78.3331,12766,39.7756,99,74,64,2454,1000,2.91245,157,6.52655,6552795700
118.807,8417,39.3524,96,74,64,2382,1000,2.97263,153,6.53002,6652848251
69.3914,14411,39.3524,96,74,64,2382,1000,2.97263,153,6.53002,6752902862
79.1014,12642,39.3524,96,74,64,2382,1000,2.97263,153,6.53002,6852956552
83.022,12045,39.3524,96,74,64,2382,1000,2.97263,153,6.53002,6953007293
75.7174,13207,39.3524,96,74,64,2382,1000,2.97263,153,6.53002,7053061774
75.1428,13308,38.4425,99,74,64,2457,1000,3.02926,157,6.5383,7153113725
74.0521,13504,38.4425,99,74,64,2457,1000,3.02926,157,6.5383,7253166076
74.4824,13426,38.4425,99,74,64,2457,1000,3.02926,157,6.5383,7353218267
77.8695,12842,38.4425,99,74,64,2457,1000,3.02926,157,6.5383,7453269548
81.1096,12329,38.4425,99,74,64,2457,1000,3.02926,157,6.5383,7553321799
102.796,9728,38.4425,99,74,64,2457,1000,3.02926,157,6.5383,7653372500
72.7537,13745,30.0733,95,74,64,2294,1000,3.07134,148,6.52997,7753423671
80.9651,12351,30.0733,95,74,64,2294,1000,3.07134,148,6.52997,7853475902
74.8503,13360,30.0733,95,74,64,2294,1000,3.07134,148,6.52997,7953506833
75.6945,13211,30.0733,95,74,64,2294,1000,3.07134,148,6.52997,8053557833
69.7301,14341,30.0733,95,74,64,2294,1000,3.07134,148,6.52997,8153610124
75.392,13264,42.8571,99,74,64,2456,1000,3.05191,157,6.53494,8253660805
76.746,13030,42.8571,99,74,64,2456,1000,3.05191,157,6.53494,8353711386
79.9297,12511,42.8571,99,74,64,2456,1000,3.05191,157,6.53494,8453764357
118.273,8455,42.8571,99,74,64,2456,1000,3.05191,157,6.53494,8553830368
75.3523,13271,42.8571,99,74,64,2456,1000,3.05191,157,6.53494,8653886489
74.5601,13412,23.601,98,74,65,2443,1000,3.05723,157,6.5323,8753937730
79.8467,12524,23.601,98,74,65,2443,1000,3.05723,157,6.5323,8853989131
77.3575,12927,23.601,98,74,65,2443,1000,3.05723,157,6.5323,8954039902
79.321,12607,23.601,98,74,65,2443,1000,3.05723,157,6.5323,9054096873
79.885,12518,23.601,98,74,65,2443,1000,3.05723,157,6.5323,9154147524
77.2439,12946,25.9675,98,74,65,2440,1000,2.9633,155,6.53106,9254200584
66.2383,15097,25.9675,98,74,65,2440,1000,2.9633,155,6.53106,9354253945
66.7423,14983,25.9675,98,74,65,2440,1000,2.9633,155,6.53106,9454307806
87.146,11475,25.9675,98,74,65,2440,1000,2.9633,155,6.53106,9554359337
87.0625,11486,25.9675,98,74,65,2440,1000,2.9633,155,6.53106,9654414318
97.1062,10298,35.6618,97,74,65,2426,1000,3.12548,154,6.52941,9754468369
88.4251,11309,35.6618,97,74,65,2426,1000,3.12548,154,6.52941,9854519510
80.5477,12415,35.6618,97,74,65,2426,1000,3.12548,154,6.52941,9954572711
112.208,8912,35.6618,97,74,65,2426,1000,3.12548,154,6.52941,10054626622
71.1794,14049,35.6618,97,74,65,2426,1000,3.12548,154,6.52941,10154679883
82.802,12077,45.6204,98,74,64,2444,1000,3.1445,154,6.53424,10254735154
77.8756,12841,45.6204,98,74,64,2444,1000,3.1445,154,6.53424,10354785885
78.2718,12776,45.6204,98,74,64,2444,1000,3.1445,154,6.53424,10454840145
77.8877,12839,45.6204,98,74,64,2444,1000,3.1445,154,6.53424,10554894136
78.703,12706,45.6204,98,74,64,2444,1000,3.1445,154,6.53424,10654946347
125.644,7959,37.0326,97,74,64,2404,1000,2.97345,153,6.52853,10755000018
79.0889,12644,37.0326,97,74,64,2404,1000,2.97345,153,6.52853,10855052989
97.0497,10304,37.0326,97,74,64,2404,1000,2.97345,153,6.52853,10955104820
84.7889,11794,37.0326,97,74,64,2404,1000,2.97345,153,6.52853,11055156031
76.7224,13034,37.0326,97,74,64,2404,1000,2.97345,153,6.52853,11155210642
75.4148,13260,35.4523,96,74,65,2343,1000,3.00778,149,6.53202,11255264643
86.2366,11596,35.4523,96,74,65,2343,1000,3.00778,149,6.53202,11355315974
81.5195,12267,35.4523,96,74,65,2343,1000,3.00778,149,6.53202,11455371975
79.9488,12508,35.4523,96,74,65,2343,1000,3.00778,149,6.53202,11555424526
75.3409,13273,35.4523,96,74,65,2343,1000,3.00778,149,6.53202,11655478256
76.8699,13009,39.6985,99,74,65,2444,1000,3.02803,154,6.53802,11755532627
81.4598,12276,39.6985,99,74,65,2444,1000,3.02803,154,6.53802,11855583718
101.348,9867,39.6985,99,74,65,2444,1000,3.02803,154,6.53802,11955638669
89.6861,11150,39.6985,99,74,65,2444,1000,3.02803,154,6.53802,12055692460
85.2733,11727,39.6985,99,74,65,2444,1000,3.02803,154,6.53802,12155744801
22.0167,45420,40.1478,99,74,64,2442,1000,3.02147,153,6.53101,12255796652
72.2335,13844,40.1478,99,74,64,2442,1000,3.02147,153,6.53101,12355847983
67.5128,14812,40.1478,99,74,64,2442,1000,3.02147,153,6.53101,12455921474
85.2224,11734,40.1478,99,74,64,2442,1000,3.02147,153,6.53101,12555973405
91.191,10966,40.1478,99,74,64,2442,1000,3.02147,153,6.53101,12656026336
87.7424,11397,34.1191,94,74,65,2328,1000,3.08322,147,6.53461,12756078407
77.8816,12840,34.1191,94,74,65,2328,1000,3.08322,147,6.53461,12856128777
100.09,9991,34.1191,94,74,65,2328,1000,3.08322,147,6.53461,12956179418
75.2899,13282,34.1191,94,74,65,2328,1000,3.08322,147,6.53461,13056231749
78.1006,12804,34.1191,94,74,65,2328,1000,3.08322,147,6.53461,13156287350
82.8569,12069,34.1191,94,74,65,2328,1000,3.08322,147,6.53461,13256340311
73.8934,13533,37.1084,98,74,65,2434,1000,3.10578,153,6.53709,13356395582
73.346,13634,37.1084,98,74,65,2434,1000,3.10578,153,6.53709,13456449013
80.3019,12453,37.1084,98,74,65,2434,1000,3.10578,153,6.53709,13556503594
73.5727,13592,37.1084,98,74,65,2434,1000,3.10578,153,6.53709,13656557695
73.616,13584,37.1084,98,74,65,2434,1000,3.10578,153,6.53709,13756566416
73.6323,13581,28.3042,99,73,65,2439,1000,3.1386,152,6.53674,13856621737
81.5195,12267,28.3042,99,73,65,2439,1000,3.1386,152,6.53674,13956672788
67.1141,14900,28.3042,99,73,65,2439,1000,3.1386,152,6.53674,14056723278
78.3515,12763,28.3042,99,73,65,2439,1000,3.1386,152,6.53674,14156773409
76.7165,13035,28.3042,99,73,65,2439,1000,3.1386,152,6.53674,14256825320
71.3216,14021,30.7975,98,73,65,2434,1000,3.20127,151,6.53624,14356877551
70.0673,14272,30.7975,98,73,65,2434,1000,3.20127,151,6.53624,14456930632
83.2709,12009,30.7975,98,73,65,2434,1000,3.20127,151,6.53624,14556980853
78.0031,12820,30.7975,98,73,65,2434,1000,3.20127,151,6.53624,14657033744
82.6856,12094,30.7975,98,73,65,2434,1000,3.20127,151,6.53624,14757087775
76.0688,13146,39.9002,96,73,65,2332,1000,3.16121,147,6.54076,14857138926
78.8457,12683,39.9002,96,73,65,2332,1000,3.16121,147,6.54076,14957191157
76.7401,13031,39.9002,96,73,65,2332,1000,3.16121,147,6.54076,15057242178
71.2099,14043,39.9002,96,73,65,2332,1000,3.16121,147,6.54076,15157294949
80.186,12471,39.9002,96,73,65,2332,1000,3.16121,147,6.54076,15257347609
75.815,13190,28.3816,99,73,65,2442,1000,3.23505,152,6.53813,15357398120
78.4745,12743,28.3816,99,73,65,2442,1000,3.23505,152,6.53813,15457449621
78.4375,12749,28.3816,99,73,65,2442,1000,3.23505,152,6.53813,15557502712
215.889,4632,28.3816,99,73,65,2442,1000,3.23505,152,6.53813,15657555513
78.5361,12733,28.3816,99,73,65,2442,1000,3.23505,152,6.53813,15757615014
76.9586,12994,23.2791,99,73,66,2437,1000,3.2621,150,6.5337,15857675925
78.5114,12737,23.2791,99,73,66,2437,1000,3.2621,150,6.5337,15957731516
77.3694,12925,23.2791,99,73,66,2437,1000,3.2621,150,6.5337,16057784597
77.3216,12933,23.2791,99,73,66,2437,1000,3.2621,150,6.5337,16157846358
80.1411,12478,23.2791,99,73,66,2437,1000,3.2621,150,6.5337,16257922089
76.5462,13064,4.09429,99,71,65,2441,1000,3.03484,150,6.53303,16357993299
78.2656,12777,4.09429,99,71,65,2441,1000,3.03484,150,6.53303,16458059720
79.713,12545,4.09429,99,71,65,2441,1000,3.03484,150,6.53303,16558124421
78.2105,12786,4.09429,99,71,65,2441,1000,3.03484,150,6.53303,16658196012
80.9323,12356,4.09429,99,71,65,2441,1000,3.03484,150,6.53303,16758266563
81.1886,12317,5.7598,99,70,65,2441,1000,3.03679,150,6.53412,16858342234
78.4129,12753,5.7598,99,70,65,2441,1000,3.03679,150,6.53412,16958412545
80.8342,12371,5.7598,99,70,65,2441,1000,3.03679,150,6.53412,17058488876
79.2581,12617,5.7598,99,70,65,2441,1000,3.03679,150,6.53412,17158560587
78.4006,12755,5.7598,99,70,65,2441,1000,3.03679,150,6.53412,17258631768
76.3126,13104,3.91677,99,68,65,2438,1000,3.03679,149,6.5333,17358703429
80.5932,12408,3.91677,99,68,65,2438,1000,3.03679,149,6.5333,17458769570
80.4764,12426,3.91677,99,68,65,2438,1000,3.03679,149,6.5333,17558825940
81.0636,12336,3.91677,99,68,65,2438,1000,3.03679,149,6.5333,17658877011
73.9426,13524,3.91677,99,68,65,2438,1000,3.03679,149,6.5333,17758927702
79.5862,12565,6.15006,99,67,66,2440,1000,3.05017,150,6.53744,17858980663
74.3716,13446,6.15006,99,67,66,2440,1000,3.05017,150,6.53744,17959034154
77.0713,12975,6.15006,99,67,66,2440,1000,3.05017,150,6.53744,18059089095
77.7786,12857,6.15006,99,67,66,2440,1000,3.05017,150,6.53744,18159140596
73.03,13693,6.15006,99,67,66,2440,1000,3.05017,150,6.53744,18259192147
66.2208,15101,5.67901,99,65,66,2436,1000,3.05017,150,6.53725,18359243528
72.6744,13760,5.67901,99,65,66,2436,1000,3.05017,150,6.53725,18459296279
73.6269,13582,5.67901,99,65,66,2436,1000,3.05017,150,6.53725,18559356550
70.5318,14178,5.67901,99,65,66,2436,1000,3.05017,150,6.53725,18659408401
74.4602,13430,5.67901,99,65,66,2436,1000,3.05017,150,6.53725,18759459741
72.5058,13792,3.84139,99,64,66,2436,1000,3.05017,150,6.54103,18859511972
71.5308,13980,3.84139,99,64,66,2436,1000,3.05017,150,6.54103,18959563503
73.1048,13679,3.84139,99,64,66,2436,1000,3.05017,150,6.54103,19059614334
72.6164,13771,3.84139,99,64,66,2436,1000,3.05017,150,6.54103,19159666095
71.6281,13961,3.84139,99,64,66,2436,1000,3.05017,150,6.54103,19259717526
72.9714,13704,3.84139,99,64,66,2436,1000,3.05017,150,6.54103,19359771507
73.6757,13573,3.57143,99,63,65,2435,1000,3.03421,150,6.53683,19459821588
72.998,13699,3.57143,99,63,65,2435,1000,3.03421,150,6.53683,19559880599
73.8225,13546,3.57143,99,63,65,2435,1000,3.03421,150,6.53683,19659931330
73.6052,13586,3.57143,99,63,65,2435,1000,3.03421,150,6.53683,19759981011
76.4584,13079,3.57143,99,63,65,2435,1000,3.03421,150,6.53683,19860032352
73.0941,13681,4.83871,99,61,65,2434,1000,3.03617,150,6.53922,19960083242
84.1397,11885,4.83871,99,61,65,2434,1000,3.03617,150,6.53922,20060134563
82.6925,12093,4.83871,99,61,65,2434,1000,3.03617,150,6.53922,20160183784
82.0749,12184,4.83871,99,61,65,2434,1000,3.03617,150,6.53922,20260233735
79.7766,12535,4.83871,99,61,65,2434,1000,3.03617,150,6.53922,20360284386
84.7027,11806,4.09938,99,60,66,2431,1000,3.03617,149,6.54058,20460334477
84.1184,11888,4.09938,99,60,66,2431,1000,3.03617,149,6.54058,20560384028
82.7815,12080,4.09938,99,60,66,2431,1000,3.03617,149,6.54058,20660434459
82.7678,12082,4.09938,99,60,66,2431,1000,3.03617,149,6.54058,20760485010
48.2486,20726,4.09938,99,60,66,2431,1000,3.03617,149,6.54058,20860535511
83.3889,11992,5.54187,99,59,66,2436,1000,3.03617,149,6.53876,20960585972
82.0816,12183,5.54187,99,59,66,2436,1000,3.03617,149,6.53876,21060636983
83.5561,11968,5.54187,99,59,66,2436,1000,3.03617,149,6.53876,21160688933
84.1609,11882,5.54187,99,59,66,2436,1000,3.03617,149,6.53876,21260740104
78.1555,12795,5.54187,99,59,66,2436,1000,3.03617,149,6.53876,21360791195
82.0951,12181,4.65116,99,58,65,2437,1000,3.03421,149,6.53992,21460843766
68.2128,14660,4.65116,99,58,65,2437,1000,3.03421,149,6.53992,21560897487
61.8506,16168,4.65116,99,58,65,2437,1000,3.03421,149,6.53992,21660950288
63.2991,15798,4.65116,99,58,65,2437,1000,3.03421,149,6.53992,21761003399
63.8162,15670,4.65116,99,58,65,2437,1000,3.03421,149,6.53992,21861055060
60.2446,16599,7.80669,99,57,66,2438,1000,3.04716,149,6.54166,21961105661
59.9018,16694,7.80669,99,57,66,2438,1000,3.04716,149,6.54166,22061156332
62.822,15918,7.80669,99,57,66,2438,1000,3.04716,149,6.54166,22161217103
62.2316,16069,7.80669,99,57,66,2438,1000,3.04716,149,6.54166,22261267774
62.9683,15881,7.80669,99,57,66,2438,1000,3.04716,149,6.54166,22361323884
62.59,15977,7.20391,99,56,66,2436,1000,3.03421,152,6.54468,22461375995
65.2529,15325,7.20391,99,56,66,2436,1000,3.03421,152,6.54468,22561428706
63.5163,15744,7.20391,99,56,66,2436,1000,3.03421,152,6.54468,22661482557
65.1975,15338,7.20391,99,56,66,2436,1000,3.03421,152,6.54468,22761533728
56.4876,17703,7.20391,99,56,66,2436,1000,3.03421,152,6.54468,22861583909
64.0246,15619,5.875,99,55,66,2439,1000,3.03421,154,6.54654,22961635960
64.8088,15430,5.875,99,55,66,2439,1000,3.03421,154,6.54654,23061689341
62.2975,16052,5.875,99,55,66,2439,1000,3.03421,154,6.54654,23161739852
63.1074,15846,5.875,99,55,66,2439,1000,3.03421,154,6.54654,23261796093
64.9519,15396,5.875,99,55,66,2439,1000,3.03421,154,6.54654,23361850284
67.0916,14905,4.86891,99,54,66,2435,1000,3.03421,153,6.54717,23461901135
66.9927,14927,4.86891,99,54,66,2435,1000,3.03421,153,6.54717,23561956525
61.9348,16146,4.86891,99,54,66,2435,1000,3.03421,153,6.54717,23662008556
66.5203,15033,4.86891,99,54,66,2435,1000,3.03421,153,6.54717,23762059447
65.2401,15328,4.86891,99,54,66,2435,1000,3.03421,153,6.54717,23862110928
71.6538,13956,9.1687,99,54,67,2435,1000,3.05446,153,6.54931,23962161259
72.6427,13766,9.1687,99,54,67,2435,1000,3.05446,153,6.54931,24062212010
71.3165,14022,9.1687,99,54,67,2435,1000,3.05446,153,6.54931,24162263271
60.7496,16461,9.1687,99,54,67,2435,1000,3.05446,153,6.54931,24262313602
68.6389,14569,9.1687,99,54,67,2435,1000,3.05446,153,6.54931,24362364273
71.736,13940,3.87016,99,53,66,2431,1000,3.03426,153,6.54893,24462415084
72.3118,13829,3.87016,99,53,66,2431,1000,3.03426,153,6.54893,24562465745
71.6589,13955,3.87016,99,53,66,2431,1000,3.03426,153,6.54893,24662515976
70.368,14211,3.87016,99,53,66,2431,1000,3.03426,153,6.54893,24762570006
64.9688,15392,3.87016,99,53,66,2431,1000,3.03426,153,6.54893,24862621817
59.9988,16667,3.75,99,53,66,2427,1000,3.03426,150,6.54905,24962673738
70.7914,14126,3.75,99,53,66,2427,1000,3.03426,150,6.54905,25062726919
71.5205,13982,3.75,99,53,66,2427,1000,3.03426,150,6.54905,25162786790
71.5564,13975,3.75,99,53,66,2427,1000,3.03426,150,6.54905,25262846311
71.4541,13995,3.75,99,53,66,2427,1000,3.03426,150,6.54905,25362901422
65.1508,15349,4.10448,99,52,67,2425,1000,3.03426,150,6.54658,25462961473
63.1552,15834,4.10448,99,52,67,2425,1000,3.03426,150,6.54658,25563026244
71.4439,13997,4.10448,99,52,67,2425,1000,3.03426,150,6.54658,25663078445
71.3114,14023,4.10448,99,52,67,2425,1000,3.03426,150,6.54658,25763130156
68.3107,14639,4.10448,99,52,67,2425,1000,3.03426,150,6.54658,25863181247
67.0511,14914,3.67647,99,51,67,2427,1000,3.03426,150,6.54492,25963236297
60.107,16637,3.67647,99,51,67,2427,1000,3.03426,150,6.54492,26063288868
55.0873,18153,3.67647,99,51,67,2427,1000,3.03426,150,6.54492,26163350169
59.0354,16939,3.67647,99,51,67,2427,1000,3.03426,150,6.54492,26263409730
76.2079,13122,3.67647,99,51,67,2427,1000,3.03426,150,6.54492,26363462691
85.5066,11695,4.59057,99,50,66,2432,1000,3.03426,151,6.5458,26463514772
73.7191,13565,4.59057,99,50,66,2432,1000,3.03426,151,6.5458,26563568583
71.2352,14038,4.59057,99,50,66,2432,1000,3.03426,151,6.5458,26663623164
71.7309,13941,4.59057,99,50,66,2432,1000,3.03426,151,6.5458,26763681425
70.2593,14233,4.59057,99,50,66,2432,1000,3.03426,151,6.5458,26863742296
69.2953,14431,5.4321,99,49,66,2426,1000,3.03621,149,6.54679,26963795247
79.1515,12634,5.4321,99,49,66,2426,1000,3.03621,149,6.54679,27063849048
81.1622,12321,5.4321,99,49,66,2426,1000,3.03621,149,6.54679,27163901758
80.0128,12498,5.4321,99,49,66,2426,1000,3.03621,149,6.54679,27263956009
79.885,12518,5.4321,99,49,66,2426,1000,3.03621,149,6.54679,27364023770
79.5292,12574,5.4321,99,49,66,2426,1000,3.03621,149,6.54679,27464091141
81.3802,12288,3.25815,99,49,66,2423,1000,3.03621,147,6.54919,27564160492
79.1014,12642,3.25815,99,49,66,2423,1000,3.03621,147,6.54919,27664228153
77.5976,12887,3.25815,99,49,66,2423,1000,3.03621,147,6.54919,27764301144
78.9952,12659,3.25815,99,49,66,2423,1000,3.03621,147,6.54919,27864352625
78.7898,12692,3.25815,99,49,66,2423,1000,3.03621,147,6.54919,27964403906
77.9302,12832,3.22981,99,48,66,2426,1000,3.03621,147,6.54895,28064456837
69.5604,14376,3.22981,99,48,66,2426,1000,3.03621,147,6.54895,28164513418
69.0942,14473,3.22981,99,48,66,2426,1000,3.03621,147,6.54895,28264570068
77.6096,12885,3.22981,99,48,66,2426,1000,3.03621,147,6.54895,28364622209
77.1843,12956,3.22981,99,48,66,2426,1000,3.03621,147,6.54895,28464675850
67.7232,14766,3.9312,99,47,67,2425,1000,3.03621,147,6.54745,28564740831
75.7691,13198,3.9312,99,47,67,2425,1000,3.03621,147,6.54745,28664794932
69.3674,14416,3.9312,99,47,67,2425,1000,3.03621,147,6.54745,28764847273
78.5114,12737,3.9312,99,47,67,2425,1000,3.03621,147,6.54745,28864898024
76.8285,13016,3.9312,99,47,67,2425,1000,3.03621,147,6.54745,28964972805
67.2179,14877,4.23412,99,47,66,2423,1000,3.03426,147,6.54759,29065026236
76.5521,13063,4.23412,99,47,66,2423,1000,3.03426,147,6.54759,29165078457
68.1989,14663,4.23412,99,47,66,2423,1000,3.03426,147,6.54759,29265150638
75.4888,13247,4.23412,99,47,66,2423,1000,3.03426,147,6.54759,29365219409
57.107,17511,4.23412,99,47,66,2423,1000,3.03426,147,6.54759,29465282649
75.1936,13299,3.73599,99,46,66,2424,1000,3.03426,147,6.54029,29565351610
69.847,14317,3.73599,99,46,66,2424,1000,3.03426,147,6.54029,29665419751
75.8035,13192,3.73599,99,46,66,2424,1000,3.03426,147,6.54029,29765487632
74.6491,13396,3.73599,99,46,66,2424,1000,3.03426,147,6.54029,29865563553
64.7207,15451,3.73599,99,46,66,2424,1000,3.03426,147,6.54029,29965631044
74.8559,13359,3.74065,99,46,66,2422,1000,3.03426,147,6.54029,30065698925
67.6956,14772,3.74065,99,46,66,2422,1000,3.03426,147,6.54029,30165750966
75.1993,13298,3.74065,99,46,66,2422,1000,3.03426,147,6.54029,30265803767
63.8733,15656,3.74065,99,46,66,2422,1000,3.03426,147,6.54029,30365871458
71.3776,14010,3.74065,99,46,66,2422,1000,3.03426,147,6.54029,30465935699
69.7642,14334,3.47826,99,45,66,2425,1000,3.03426,147,6.54241,30566004720
72.6744,13760,3.47826,99,45,66,2425,1000,3.03426,147,6.54241,30666068320
70.0673,14272,3.47826,99,45,66,2425,1000,3.03426,147,6.54241,30766127931
73.3514,13633,3.47826,99,45,66,2425,1000,3.03426,147,6.54241,30866178452
59.6196,16773,3.47826,99,45,66,2425,1000,3.03426,147,6.54241,30966229383
63.8651,15658,3.94089,99,46,66,2423,1000,3.03426,147,6.55204,31066281584
74.6938,13388,3.94089,99,46,66,2423,1000,3.03426,147,6.55204,31166341205
65.5781,15249,3.94089,99,46,66,2423,1000,3.03426,147,6.55204,31266398626
62.3519,16038,3.94089,99,46,66,2423,1000,3.03426,147,6.55204,31366450577
63.4035,15772,3.94089,99,46,66,2423,1000,3.03426,147,6.55204,31466504518
59.2207,16886,4.22886,99,46,67,2423,1000,3.05679,148,6.55488,31566559859
68.018,14702,4.22886,99,46,67,2423,1000,3.05679,148,6.55488,31666613360
68.8658,14521,4.22886,99,46,67,2423,1000,3.05679,148,6.55488,31766666791
68.975,14498,4.22886,99,46,67,2423,1000,3.05679,148,6.55488,31866719651
69.1276,14466,4.22886,99,46,67,2423,1000,3.05679,148,6.55488,31966771062
69.6185,14364,3.59801,99,45,67,2426,1000,3.05679,150,6.55291,32066835513
67.9117,14725,3.59801,99,45,67,2426,1000,3.05679,150,6.55291,32166898314
67.7461,14761,3.59801,99,45,67,2426,1000,3.05679,150,6.55291,32266972495
67.5721,14799,3.59801,99,45,67,2426,1000,3.05679,150,6.55291,32367028116
59.7086,16748,3.59801,99,45,67,2426,1000,3.05679,150,6.55291,32467079227
