os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16297384,6.2.2-arch1-1,4.6 Mesa 22.3.6,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
74.0083,13512,5.96107,99,47,68,2406,1000,2.95914,144,6.54375,31481868375
88.1135,11349,6.84597,99,47,68,2410,1000,2.95914,146,6.53989,31581917776
82.3588,12142,6.84597,99,47,68,2410,1000,2.95914,146,6.53989,31681967577
81.5661,12260,6.84597,99,47,68,2410,1000,2.95914,146,6.53989,31782016958
84.0336,11900,6.84597,99,47,68,2410,1000,2.95914,146,6.53989,31882066059
66.8539,14958,6.84597,99,47,68,2410,1000,2.95914,146,6.53989,31982115780
79.4218,12591,5.55556,99,48,67,2407,1000,2.96109,145,6.54457,32082164531
77.1426,12963,5.55556,99,48,67,2407,1000,2.96109,145,6.54457,32182213582
82.672,12096,5.55556,99,48,67,2407,1000,2.96109,145,6.54457,32282267063
68.5166,14595,5.55556,99,48,67,2407,1000,2.96109,145,6.54457,32382342513
67.4082,14835,5.55556,99,48,67,2407,1000,2.96109,145,6.54457,32482409934
67.4263,14831,3.75,99,47,67,2404,1000,2.96109,143,6.54269,32582460035
79.5482,12571,3.75,99,47,67,2404,1000,2.96109,143,6.54269,32682524866
58.2309,17173,3.75,99,47,67,2404,1000,2.96109,143,6.54269,32782590627
79.3021,12610,3.75,99,47,67,2404,1000,2.96109,143,6.54269,32882641258
70.9925,14086,3.75,99,47,67,2404,1000,2.96109,143,6.54269,32982691249
54.6926,18284,4.36893,99,47,68,2409,1000,2.96109,145,6.54439,33082739680
81.2018,12315,4.36893,99,47,68,2409,1000,2.96109,145,6.54439,33182789411
68.9512,14503,4.36893,99,47,68,2409,1000,2.96109,145,6.54439,33282837982
59.2031,16891,4.36893,99,47,68,2409,1000,2.96109,145,6.54439,33382888913
53.1463,18816,4.36893,99,47,68,2409,1000,2.96109,145,6.54439,33482939574
54.7675,18259,4.26829,99,46,68,2409,1000,2.96109,145,6.54289,33582989504
53.2623,18775,4.26829,99,46,68,2409,1000,2.96109,145,6.54289,33683040875
63.0239,15867,4.26829,99,46,68,2409,1000,2.96109,145,6.54289,33783092056
54.3567,18397,4.26829,99,46,68,2409,1000,2.96109,145,6.54289,33883141717
61.5347,16251,4.26829,99,46,68,2409,1000,2.96109,145,6.54289,33983195278
79.2393,12620,4.19236,99,46,68,2407,1000,2.96304,146,6.54827,34083246999
71.1035,14064,4.19236,99,46,68,2407,1000,2.96304,146,6.54827,34183296740
53.6366,18644,4.19236,99,46,68,2407,1000,2.96304,146,6.54827,34283346571
66.8807,14952,4.19236,99,46,68,2407,1000,2.96304,146,6.54827,34383396252
83.661,11953,4.19236,99,46,68,2407,1000,2.96304,146,6.54827,34483445763
83.3611,11996,3.875,99,46,68,2406,1000,2.96109,145,6.54703,34583495234
79.1954,12627,3.875,99,46,68,2406,1000,2.96109,145,6.54703,34683544215
78.5423,12732,3.875,99,46,68,2406,1000,2.96109,145,6.54703,34783593835
92.8591,10769,3.875,99,46,68,2406,1000,2.96109,145,6.54703,34883643506
72.4323,13806,3.875,99,46,68,2406,1000,2.96109,145,6.54703,34983693167
65.9848,15155,3.875,99,46,68,2406,1000,2.96109,145,6.54703,35083742878
97.0309,10306,4.06905,99,45,68,2407,1000,2.96109,143,6.54764,35183792739
88.3861,11314,4.06905,99,45,68,2407,1000,2.96109,143,6.54764,35283842670
89.3655,11190,4.06905,99,45,68,2407,1000,2.96109,143,6.54764,35383891581
80.7103,12390,4.06905,99,45,68,2407,1000,2.96109,143,6.54764,35483939832
77.8938,12838,4.06905,99,45,68,2407,1000,2.96109,143,6.54764,35583989593
77.682,12873,2.9703,99,45,67,2405,1000,2.96109,144,6.54606,35684044484
60.2736,16591,2.9703,99,45,67,2405,1000,2.96109,144,6.54606,35784094525
66.1113,15126,2.9703,99,45,67,2405,1000,2.96109,144,6.54606,35884144766
86.9641,11499,2.9703,99,45,67,2405,1000,2.96109,144,6.54606,35984194046
85.8738,11645,2.9703,99,45,67,2405,1000,2.96109,144,6.54606,36084244027
87.6194,11413,3.72671,99,44,68,2407,1000,2.96109,143,6.54411,36184294048
85.7486,11662,3.72671,99,44,68,2407,1000,2.96109,143,6.54411,36284343989
87.0474,11488,3.72671,99,44,68,2407,1000,2.96109,143,6.54411,36384393330
72.2439,13842,3.72671,99,44,68,2407,1000,2.96109,143,6.54411,36484403061
69.0417,14484,3.72671,99,44,68,2407,1000,2.96109,143,6.54411,36584453542
67.3129,14856,4.92611,99,44,68,2403,1000,2.96109,143,6.54214,36684503773
84.8896,11780,4.92611,99,44,68,2403,1000,2.96109,143,6.54214,36784554214
83.4864,11978,4.92611,99,44,68,2403,1000,2.96109,143,6.54214,36884604195
76.5228,13068,4.92611,99,44,68,2403,1000,2.96109,143,6.54214,36984654356
80.795,12377,4.92611,99,44,68,2403,1000,2.96109,143,6.54214,37084704047
86.4902,11562,4.12121,99,44,67,2405,1000,2.96109,144,6.54214,37184753627
66.3306,15076,4.12121,99,44,67,2405,1000,2.96109,144,6.54214,37284803608
64.7417,15446,4.12121,99,44,67,2405,1000,2.96109,144,6.54214,37384854589
66.6533,15003,4.12121,99,44,67,2405,1000,2.96109,144,6.54214,37484903830
72.0773,13874,4.12121,99,44,67,2405,1000,2.96109,144,6.54214,37584953721
84.0266,11901,4.66258,99,43,68,2402,1000,2.96109,144,6.54434,37685003962
77.2857,12939,4.66258,99,43,68,2402,1000,2.96109,144,6.54434,37785053843
74.6213,13401,4.66258,99,43,68,2402,1000,2.96109,144,6.54434,37885103954
62.9723,15880,4.66258,99,43,68,2402,1000,2.96109,144,6.54434,37985153045
86.3558,11580,4.66258,99,43,68,2402,1000,2.96109,144,6.54434,38085202926
64.3583,15538,4.09938,99,43,68,2404,1000,2.96304,144,6.54067,38185252267
77.2559,12944,4.09938,99,43,68,2404,1000,2.96304,144,6.54067,38285302298
70.4821,14188,4.09938,99,43,68,2404,1000,2.96304,144,6.54067,38385352968
83.7942,11934,4.09938,99,43,68,2404,1000,2.96304,144,6.54067,38485402819
76.8108,13019,4.09938,99,43,68,2404,1000,2.96304,144,6.54067,38585452600
78.1677,12793,3.9653,99,43,67,2407,1000,2.96109,145,6.54287,38685502141
60.7349,16465,3.9653,99,43,67,2407,1000,2.96109,145,6.54287,38785551852
79.6305,12558,3.9653,99,43,67,2407,1000,2.96109,145,6.54287,38885578483
65.4922,15269,3.9653,99,43,67,2407,1000,2.96109,145,6.54287,38985581964
83.8574,11925,3.9653,99,43,67,2407,1000,2.96109,145,6.54287,39085636545
77.6759,12874,4.82077,99,43,68,2407,1000,2.96109,145,6.53684,39185688606
77.0535,12978,4.82077,99,43,68,2407,1000,2.96109,145,6.53684,39285740607
72.0357,13882,4.82077,99,43,68,2407,1000,2.96109,145,6.53684,39385792798
67.9163,14724,4.82077,99,43,68,2407,1000,2.96109,145,6.53684,39485844079
78.8643,12680,4.82077,99,43,68,2407,1000,2.96109,145,6.53684,39585906199
63.3955,15774,4.66258,99,42,68,2402,1000,2.96109,145,6.54636,39685970430
77.8574,12844,4.66258,99,42,68,2402,1000,2.96109,145,6.54636,39786024251
76.7695,13026,4.66258,99,42,68,2402,1000,2.96109,145,6.54636,39886088572
77.3276,12932,4.66258,99,42,68,2402,1000,2.96109,145,6.54636,39986154283
68.0457,14696,4.66258,99,42,68,2402,1000,2.96109,145,6.54636,40086218584
65.7462,15210,4.67405,99,42,68,2407,1000,2.96304,146,6.54465,40186279815
82.4131,12134,4.67405,99,42,68,2407,1000,2.96304,146,6.54465,40286345806
76.5287,13067,4.67405,99,42,68,2407,1000,2.96304,146,6.54465,40386398567
62.0617,16113,4.67405,99,42,68,2407,1000,2.96304,146,6.54465,40486451198
49.65,20141,4.67405,99,42,68,2407,1000,2.96304,146,6.54465,40586502729
75.3693,13268,5.23039,99,42,68,2409,1000,2.96304,145,6.53879,40686551820
87.1384,11476,5.23039,99,42,68,2409,1000,2.96304,145,6.53879,40786603270
88.0282,11360,5.23039,99,42,68,2409,1000,2.96304,145,6.53879,40886654711
69.7691,14333,5.23039,99,42,68,2409,1000,2.96304,145,6.53879,40986708272
82.7746,12081,5.23039,99,42,68,2409,1000,2.96304,145,6.53879,41086776183
70.6015,14164,4.2394,99,42,68,2401,1000,2.96109,144,6.53952,41186842774
66.7824,14974,4.2394,99,42,68,2401,1000,2.96109,144,6.53952,41286909355
70.6514,14154,4.2394,99,42,68,2401,1000,2.96109,144,6.53952,41386960286
77.9423,12830,4.2394,99,42,68,2401,1000,2.96109,144,6.53952,41487011237
81.7996,12225,4.2394,99,42,68,2401,1000,2.96109,144,6.53952,41587062028
82.0412,12189,4.18719,99,42,67,2403,1000,2.96109,144,6.54513,41687111029
64.5995,15480,4.18719,99,42,67,2403,1000,2.96109,144,6.54513,41787162490
64.2261,15570,4.18719,99,42,67,2403,1000,2.96109,144,6.54513,41887212281
64.4496,15516,4.18719,99,42,67,2403,1000,2.96109,144,6.54513,41987285031
75.2729,13285,4.18719,99,42,67,2403,1000,2.96109,144,6.54513,42087338312
82.5832,12109,5.4254,99,42,68,2403,1000,2.96109,143,6.54513,42187388593
87.146,11475,5.4254,99,42,68,2403,1000,2.96109,143,6.54513,42287443574
116.632,8574,5.4254,99,42,68,2403,1000,2.96109,143,6.54513,42387492715
91.3325,10949,5.4254,99,42,68,2403,1000,2.96109,143,6.54513,42487542486
83.9208,11916,5.4254,99,42,68,2403,1000,2.96109,143,6.54513,42587607497
82.6173,12104,4.60772,99,41,68,2402,1000,2.96109,142,6.54537,42687658508
70.1164,14262,4.60772,99,41,68,2402,1000,2.96109,142,6.54537,42787708979
63.0438,15862,4.60772,99,41,68,2402,1000,2.96109,142,6.54537,42887758700
63.0795,15853,4.60772,99,41,68,2402,1000,2.96109,142,6.54537,42987808021
76.8758,13008,4.60772,99,41,68,2402,1000,2.96109,142,6.54537,43087856422
78.3822,12758,4.83871,99,41,68,2407,1000,2.96109,144,6.54732,43187906632
64.9308,15401,4.83871,99,41,68,2407,1000,2.96109,144,6.54732,43287914313
76.0745,13145,4.83871,99,41,68,2407,1000,2.96109,144,6.54732,43387964284
75.9648,13164,4.83871,99,41,68,2407,1000,2.96109,144,6.54732,43488014915
73.5402,13598,4.83871,99,41,68,2407,1000,2.96109,144,6.54732,43588064536
74.3163,13456,4.10448,99,41,68,2403,1000,2.96109,144,6.54798,43688115077
79.5229,12575,4.10448,99,41,68,2403,1000,2.96109,144,6.54798,43788165498
78.8457,12683,4.10448,99,41,68,2403,1000,2.96109,144,6.54798,43888216319
83.9631,11910,4.10448,99,41,68,2403,1000,2.96109,144,6.54798,43988267270
69.7642,14334,4.10448,99,41,68,2403,1000,2.96109,144,6.54798,44088318081
70.3631,14212,4.10448,99,41,68,2403,1000,2.96109,144,6.54798,44188368392
73.0514,13689,3.7037,99,41,68,2405,1000,2.96109,142,6.54798,44288419463
81.9068,12209,3.7037,99,41,68,2405,1000,2.96109,142,6.54798,44388468753
76.2951,13107,3.7037,99,41,68,2405,1000,2.96109,142,6.54798,44488519664
67.3809,14841,3.7037,99,41,68,2405,1000,2.96109,142,6.54798,44588571155
81.4465,12278,3.7037,99,41,68,2405,1000,2.96109,142,6.54798,44688622806
90.7771,11016,3.34158,99,41,68,2405,1000,2.99506,142,6.54651,44788673767
76.3417,13099,3.34158,99,41,68,2405,1000,2.99506,142,6.54651,44888725008
74.4713,13428,3.34158,99,41,68,2405,1000,2.99506,142,6.54651,44988775449
84.9546,11771,3.34158,99,41,68,2405,1000,2.99506,142,6.54651,45088824470
79.1703,12631,3.34158,99,41,68,2405,1000,2.99506,142,6.54651,45188875691
79.164,12632,3.6855,99,41,68,2405,1000,2.96165,143,6.54431,45288927382
75.0188,13330,3.6855,99,41,68,2405,1000,2.96165,143,6.54431,45388976463
70.5268,14179,3.6855,99,41,68,2405,1000,2.96165,143,6.54431,45489026284
79.6622,12553,3.6855,99,41,68,2405,1000,2.96165,143,6.54431,45589076164
76.2602,13113,3.6855,99,41,68,2405,1000,2.96165,143,6.54431,45689126085
81.4465,12278,3.56704,99,40,67,2403,1000,2.96165,141,6.54501,45789175986
74.2225,13473,3.56704,99,40,67,2403,1000,2.96165,141,6.54501,45889226067
75.5173,13242,3.56704,99,40,67,2403,1000,2.96165,141,6.54501,45989275608
75.5858,13230,3.56704,99,40,67,2403,1000,2.96165,141,6.54501,46089325699
80.0512,12492,3.56704,99,40,67,2403,1000,2.96165,141,6.54501,46189374970
88.9521,11242,3.22981,99,40,68,2404,1000,2.96165,141,6.54282,46289424051
84.7027,11806,3.22981,99,40,68,2404,1000,2.96165,141,6.54282,46389473572
86.326,11584,3.22981,99,40,68,2404,1000,2.96165,141,6.54282,46489523833
91.3242,10950,3.22981,99,40,68,2404,1000,2.96165,141,6.54282,46589573374
87.535,11424,3.22981,99,40,68,2404,1000,2.96165,141,6.54282,46689622475
77.0475,12979,4.59627,99,40,67,2400,1000,2.96165,141,6.53905,46789672825
76.1267,13136,4.59627,99,40,67,2400,1000,2.96165,141,6.53905,46889723236
72.0981,13870,4.59627,99,40,67,2400,1000,2.96165,141,6.53905,46989772927
82.5968,12107,4.59627,99,40,67,2400,1000,2.96165,141,6.53905,47089822748
63.9632,15634,4.59627,99,40,67,2400,1000,2.96165,141,6.53905,47189873889
77.3395,12930,3.63864,99,40,68,2402,1000,2.96165,141,6.5456,47289923970
76.6754,13042,3.63864,99,40,68,2402,1000,2.96165,141,6.5456,47389973791
72.2491,13841,3.63864,99,40,68,2402,1000,2.96165,141,6.5456,47490023392
81.4133,12283,3.63864,99,40,68,2402,1000,2.96165,141,6.5456,47590072673
83.8645,11924,3.63864,99,40,68,2402,1000,2.96165,141,6.5456,47690122124
95.8038,10438,5.14076,99,40,68,2403,1000,2.96165,142,6.5449,47790171895
78.8519,12682,5.14076,99,40,68,2403,1000,2.96165,142,6.5449,47890221756
77.688,12872,5.14076,99,40,68,2403,1000,2.96165,142,6.5449,47990272296
77.5675,12892,5.14076,99,40,68,2403,1000,2.96165,142,6.5449,48090322207
82.1423,12174,5.14076,99,40,68,2403,1000,2.96165,142,6.5449,48190372498
78.9827,12661,5.81114,99,40,67,2401,1000,2.96165,142,6.53939,48290422749
82.203,12165,5.81114,99,40,67,2401,1000,2.96165,142,6.53939,48390472700
83.5841,11964,5.81114,99,40,67,2401,1000,2.96165,142,6.53939,48490523101
83.8785,11922,5.81114,99,40,67,2401,1000,2.96165,142,6.53939,48590573002
83.4028,11990,5.81114,99,40,67,2401,1000,2.96165,142,6.53939,48690623653
86.5726,11551,3.60248,99,40,68,2405,1000,2.96165,143,6.53914,48790672074
78.1555,12795,3.60248,99,40,68,2405,1000,2.96165,143,6.53914,48890722775
82.6788,12095,3.60248,99,40,68,2405,1000,2.96165,143,6.53914,48990772476
65.6685,15228,3.60248,99,40,68,2405,1000,2.96165,143,6.53914,49090824797
70.8065,14123,3.60248,99,40,68,2405,1000,2.96165,143,6.53914,49190876957
72.3956,13813,4.40636,99,40,68,2402,1000,2.96165,142,6.54109,49290928288
62.7471,15937,4.40636,99,40,68,2402,1000,2.96165,142,6.54109,49390978749
69.9105,14304,4.40636,99,40,68,2402,1000,2.96165,142,6.54109,49491031180
61.3761,16293,4.40636,99,40,68,2402,1000,2.96165,142,6.54109,49591081641
68.1152,14681,4.40636,99,40,68,2402,1000,2.96165,142,6.54109,49691101082
65.4879,15270,5.99251,99,41,68,2406,1000,2.96165,144,6.54401,49791151503
66.8226,14965,5.99251,99,41,68,2406,1000,2.96165,144,6.54401,49891208304
83.8082,11932,5.99251,99,41,68,2406,1000,2.96165,144,6.54401,49991261515
72.8438,13728,5.99251,99,41,68,2406,1000,2.96165,144,6.54401,50091320536
70.9975,14085,5.99251,99,41,68,2406,1000,2.96165,144,6.54401,50191379547
70.497,14185,6.63391,99,41,68,2406,1000,2.9636,146,6.53986,50291429508
64.3294,15545,6.63391,99,41,68,2406,1000,2.9636,146,6.53986,50391479628
64.6538,15467,6.63391,99,41,68,2406,1000,2.9636,146,6.53986,50491540369
65.3083,15312,6.63391,99,41,68,2406,1000,2.9636,146,6.53986,50591589840
65.9283,15168,6.63391,99,41,68,2406,1000,2.9636,146,6.53986,50691639951
57.1494,17498,3.9653,99,41,68,2403,1000,2.9636,144,6.53595,50791689222
78.0031,12820,3.9653,99,41,68,2403,1000,2.9636,144,6.53595,50891738943
76.6695,13043,3.9653,99,41,68,2403,1000,2.9636,144,6.53595,50991788524
76.9645,12993,3.9653,99,41,68,2403,1000,2.9636,144,6.53595,51091838235
74.7552,13377,3.9653,99,41,68,2403,1000,2.9636,144,6.53595,51191887986
70.3235,14220,3.86534,99,41,68,2405,1000,2.96165,146,6.53839,51291936667
63.9795,15630,3.86534,99,41,68,2405,1000,2.96165,146,6.53839,51391986548
80.1346,12479,3.86534,99,41,68,2405,1000,2.96165,146,6.53839,51492036869
76.1847,13126,3.86534,99,41,68,2405,1000,2.96165,146,6.53839,51592086929
80.2504,12461,3.86534,99,41,68,2405,1000,2.96165,146,6.53839,51692136430
77.8513,12845,4.31566,99,41,67,2398,1000,2.96165,142,6.53644,51792185301
76.4877,13074,4.31566,99,41,67,2398,1000,2.96165,142,6.53644,51892234862
73.3945,13625,4.31566,99,41,67,2398,1000,2.96165,142,6.53644,51992284103
76.7695,13026,4.31566,99,41,67,2398,1000,2.96165,142,6.53644,52092333284
77.1843,12956,4.31566,99,41,67,2398,1000,2.96165,142,6.53644,52192383125
83.8434,11927,3.09406,99,41,68,2401,1000,2.96165,141,6.53413,52292432796
78.3945,12756,3.09406,99,41,68,2401,1000,2.96165,141,6.53413,52392482367
77.997,12821,3.09406,99,41,68,2401,1000,2.96165,141,6.53413,52492530198
82.6993,12092,3.09406,99,41,68,2401,1000,2.96165,141,6.53413,52592579439
81.4001,12285,3.09406,99,41,68,2401,1000,2.96165,141,6.53413,52692630770
88.739,11269,3.7037,99,41,68,2399,1000,2.96165,142,6.53827,52792680440
77.1843,12956,3.7037,99,41,68,2399,1000,2.96165,142,6.53827,52892729921
78.9578,12665,3.7037,99,41,68,2399,1000,2.96165,142,6.53827,52992778622
73.8062,13549,3.7037,99,41,68,2399,1000,2.96165,142,6.53827,53092828343
53.8126,18583,3.7037,99,41,68,2399,1000,2.96165,142,6.53827,53192879594
63.1074,15846,5.26961,99,41,68,2399,1000,2.96165,142,6.54223,53292929225
73.524,13601,5.26961,99,41,68,2399,1000,2.96165,142,6.54223,53392979026
81.9807,12198,5.26961,99,41,68,2399,1000,2.96165,142,6.54223,53493028257
59.8767,16701,5.26961,99,41,68,2399,1000,2.96165,142,6.54223,53593078098
67.9394,14719,5.26961,99,41,68,2399,1000,2.96165,142,6.54223,53693144179
69.1419,14463,5.26961,99,41,68,2399,1000,2.96165,142,6.54223,53793194540
57.9307,17262,3.65408,99,41,68,2404,1000,2.96165,144,6.54174,53893243651
59.4424,16823,3.65408,99,41,68,2404,1000,2.96165,144,6.54174,53993293381
71.0631,14072,3.65408,99,41,68,2404,1000,2.96165,144,6.54174,54093342292
65.7419,15211,3.65408,99,41,68,2404,1000,2.96165,144,6.54174,54193391673
84.8608,11784,3.65408,99,41,68,2404,1000,2.96165,144,6.54174,54293441734
85.266,11728,3.92638,99,41,68,2406,1000,2.9636,145,6.54565,54393491685
83.9842,11907,3.92638,99,41,68,2406,1000,2.9636,145,6.54565,54493539996
83.3889,11992,3.92638,99,41,68,2406,1000,2.9636,145,6.54565,54593589837
82.3588,12142,3.92638,99,41,68,2406,1000,2.9636,145,6.54565,54693638108
82.5832,12109,3.92638,99,41,68,2406,1000,2.9636,145,6.54565,54793688199
86.798,11521,3.57583,99,41,68,2398,1000,2.9636,143,6.54565,54893738610
81.606,12254,3.57583,99,41,68,2398,1000,2.9636,143,6.54565,54993788331
81.8532,12217,3.57583,99,41,68,2398,1000,2.9636,143,6.54565,55093838562
77.3036,12936,3.57583,99,41,68,2398,1000,2.9636,143,6.54565,55193889282
88.6839,11276,3.57583,99,41,68,2398,1000,2.9636,143,6.54565,55293953653
76.0109,13156,3.42717,99,41,68,2395,1000,2.9636,141,6.54565,55394004324
77.6397,12880,3.42717,99,41,68,2395,1000,2.9636,141,6.54565,55494068585
76.4351,13083,3.42717,99,41,68,2395,1000,2.9636,141,6.54565,55594118836
73.3999,13624,3.42717,99,41,68,2395,1000,2.9636,141,6.54565,55694168207
80.2439,12462,3.42717,99,41,68,2395,1000,2.9636,141,6.54565,55794218598
62.9327,15890,3.81304,99,41,68,2401,1000,2.9636,141,6.54565,55894267749
61.4515,16273,3.81304,99,41,68,2401,1000,2.9636,141,6.54565,55994316600
63.6943,15700,3.81304,99,41,68,2401,1000,2.9636,141,6.54565,56094366411
60.3828,16561,3.81304,99,41,68,2401,1000,2.9636,141,6.54565,56194432052
67.0916,14905,3.81304,99,41,68,2401,1000,2.9636,141,6.54565,56294481953
84.5809,11823,4.32633,99,41,68,2402,1000,2.96165,143,6.54347,56394531393
84.246,11870,4.32633,99,41,68,2402,1000,2.96165,143,6.54347,56494579054
86.9565,11500,4.32633,99,41,68,2402,1000,2.96165,143,6.54347,56594644135
84.0972,11891,4.32633,99,41,68,2402,1000,2.96165,143,6.54347,56694694466
86.9868,11496,4.32633,99,41,68,2402,1000,2.96165,143,6.54347,56794744477
75.7232,13206,3.11721,99,41,68,2401,1000,2.96165,144,6.54138,56894794008
67.1682,14888,3.11721,99,41,68,2401,1000,2.96165,144,6.54138,56994844019
62.9129,15895,3.11721,99,41,68,2401,1000,2.96165,144,6.54138,57094893320
63.1353,15839,3.11721,99,41,68,2401,1000,2.96165,144,6.54138,57194942881
83.7872,11935,3.11721,99,41,68,2401,1000,2.96165,144,6.54138,57294992262
84.3313,11858,3.73134,99,41,68,2403,1000,2.96165,143,6.54163,57395041693
88.1834,11340,3.73134,99,41,68,2403,1000,2.96165,143,6.54163,57495105704
83.8223,11930,3.73134,99,41,68,2403,1000,2.96165,143,6.54163,57595156544
84.1043,11890,3.73134,99,41,68,2403,1000,2.96165,143,6.54163,57695205355
81.606,12254,3.73134,99,41,68,2403,1000,2.96165,143,6.54163,57795255376
79.7257,12543,3.32512,99,41,68,2400,1000,2.96165,143,6.53986,57895304277
74.8279,13364,3.32512,99,41,68,2400,1000,2.96165,143,6.53986,57995354208
76.0745,13145,3.32512,99,41,68,2400,1000,2.96165,143,6.53986,58095403399
70.4473,14195,3.32512,99,41,68,2400,1000,2.96165,143,6.53986,58195452540
80.2375,12463,3.32512,99,41,68,2400,1000,2.96165,143,6.53986,58295502671
86.9792,11497,5.56901,99,41,68,2396,1000,2.9636,141,6.53986,58395552652
75.7633,13199,5.56901,99,41,68,2396,1000,2.9636,141,6.53986,58495602033
71.5871,13969,5.56901,99,41,68,2396,1000,2.9636,141,6.53986,58595651754
55.1694,18126,5.56901,99,41,68,2396,1000,2.9636,141,6.53986,58695701355
64.6831,15460,5.56901,99,41,68,2396,1000,2.9636,141,6.53986,58795751415
63.9672,15633,5.06799,99,41,68,2396,1000,2.9636,142,6.54665,58895801376
62.054,16115,5.06799,99,41,68,2396,1000,2.9636,142,6.54665,58995851557
61.862,16165,5.06799,99,41,68,2396,1000,2.9636,142,6.54665,59095901568
60.7533,16460,5.06799,99,41,68,2396,1000,2.9636,142,6.54665,59195951809
67.1592,14890,5.06799,99,41,68,2396,1000,2.9636,142,6.54665,59296001780
83.8153,11931,4.40098,99,41,68,2406,1000,2.97686,146,6.54079,59396051581
86.6777,11537,4.40098,99,41,68,2406,1000,2.97686,146,6.54079,59496100502
84.2886,11864,4.40098,99,41,68,2406,1000,2.97686,146,6.54079,59596149503
85.4628,11701,4.40098,99,41,68,2406,1000,2.97686,146,6.54079,59696199644
84.3597,11854,4.40098,99,41,68,2406,1000,2.97686,146,6.54079,59796249835
84.5666,11825,4.40098,99,41,68,2406,1000,2.97686,146,6.54079,59896299506
80.7103,12390,3.44403,99,41,68,2399,1000,2.97686,143,6.53907,59996349527
82.3791,12139,3.44403,99,41,68,2399,1000,2.97686,143,6.53907,60096398447
83.661,11953,3.44403,99,41,68,2399,1000,2.97686,143,6.53907,60196450228
72.722,13751,3.44403,99,41,68,2399,1000,2.97686,143,6.53907,60296499529
73.524,13601,3.44403,99,41,68,2399,1000,2.97686,143,6.53907,60396548460
75.4888,13247,4.11985,99,41,68,2402,1000,2.96218,141,6.54298,60496598751
74.14,13488,4.11985,99,41,68,2402,1000,2.96218,141,6.54298,60596647202
76.7048,13037,4.11985,99,41,68,2402,1000,2.96218,141,6.54298,60696695083
79.1578,12633,4.11985,99,41,68,2402,1000,2.96218,141,6.54298,60796744744
77.4353,12914,4.11985,99,41,68,2402,1000,2.96218,141,6.54298,60896794775
78.5238,12735,3.62047,99,41,68,2396,1000,2.96218,141,6.54322,60996843996
81.4332,12280,3.62047,99,41,68,2396,1000,2.96218,141,6.54322,61096891997
82.9944,12049,3.62047,99,41,68,2396,1000,2.96218,141,6.54322,61196940848
78.3945,12756,3.62047,99,41,68,2396,1000,2.96218,141,6.54322,61296989488
79.8403,12525,3.62047,99,41,68,2396,1000,2.96218,141,6.54322,61397038179
78.235,12782,3.19018,99,40,68,2398,1000,2.96023,141,6.54298,61497088180
75.4774,13249,3.19018,99,40,68,2398,1000,2.96023,141,6.54298,61597105061
78.0092,12819,3.19018,99,40,68,2398,1000,2.96023,141,6.54298,61697154852
78.9515,12666,3.19018,99,40,68,2398,1000,2.96023,141,6.54298,61797204543
82.2571,12157,3.19018,99,40,68,2398,1000,2.96023,141,6.54298,61897254174
87.3286,11451,3.34988,99,40,67,2400,1000,2.96023,141,6.54493,61997304625
78.3761,12759,3.34988,99,40,67,2400,1000,2.96023,141,6.54493,62097355056
80.2826,12456,3.34988,99,40,67,2400,1000,2.96023,141,6.54493,62197404907
89.8715,11127,3.34988,99,40,67,2400,1000,2.96023,141,6.54493,62297455448
77.4653,12909,3.34988,99,40,67,2400,1000,2.96023,141,6.54493,62397505089
77.5434,12896,4.43896,99,40,68,2401,1000,2.96023,141,6.54737,62497553669
76.9704,12992,4.43896,99,40,68,2401,1000,2.96023,141,6.54737,62597602030
76.9764,12991,4.43896,99,40,68,2401,1000,2.96023,141,6.54737,62697650751
75.2219,13294,4.43896,99,40,68,2401,1000,2.96023,141,6.54737,62797698902
74.6436,13397,4.43896,99,40,68,2401,1000,2.96023,141,6.54737,62897747493
61.2033,16339,3.99501,99,40,68,2401,1000,2.96023,142,6.54697,62997796814
81.6393,12249,3.99501,99,40,68,2401,1000,2.96023,142,6.54697,63097846465
82.3723,12140,3.99501,99,40,68,2401,1000,2.96023,142,6.54697,63197895736
82.9119,12061,3.99501,99,40,68,2401,1000,2.96023,142,6.54697,63297945567
93.1706,10733,3.99501,99,40,68,2401,1000,2.96023,142,6.54697,63397994538
74.3771,13445,5.61661,99,40,68,2400,1000,2.96023,144,6.55088,63498043019
76.9645,12993,5.61661,99,40,68,2400,1000,2.96023,144,6.55088,63598091180
80.2439,12462,5.61661,99,40,68,2400,1000,2.96023,144,6.55088,63698139200
79.0952,12643,5.61661,99,40,68,2400,1000,2.96023,144,6.55088,63798187551
81.6193,12252,5.61661,99,40,68,2400,1000,2.96023,144,6.55088,63898238212
82.291,12152,4.67405,99,40,68,2401,1000,2.96023,143,6.55115,63998287803
79.5039,12578,4.67405,99,40,68,2401,1000,2.96023,143,6.55115,64098337024
80.0769,12488,4.67405,99,40,68,2401,1000,2.96023,143,6.55115,64198386825
77.7786,12857,4.67405,99,40,68,2401,1000,2.96023,143,6.55115,64298436436
